구분,시나리오 넘버,대사 넘버,배경,캐릭터 한글,캐릭터 영문,캐릭터 번자,표정,대사 한글,대사 영문,대사 번자,연출 종류,사운드,INDEX,CODE
,9,11,꿈의 세계 월드맵,주인공,Player,Player,,그순간 고대신룡의 들썩이던 호흡이 완전히 멈췄다.\n이게 도대체 무슨 일이지? 난 정신을 차리지 못하고 고대신룡의 몸을 마구 흔들었다.,"At that moment, God dragon stopped its breath.\nWhat the hell is going on? I shook his body.",就在那一刻，古代神龍顫抖的呼吸完全停止了。\n這到底是怎麼回事？我無法保持清醒，猛力搖動著古代神龍的身體。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,9,12,꿈의 세계 월드맵,주인공,Player,Player,,그때 지부장님의 목소리가 들렸다. 고대신룡의 상태를 파악한건지 목소리가 떨리고 있었다.,I could hear manager's confused voice. Her voice was shaking as if she understood the state of God dragon.,就在那時，支部長的聲音傳來了。似乎是察覺到古代神龍的狀況，他的聲音顫抖著。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,9,13,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,분노,어떻게 된거죠?,What happened to him?,怎麼回事？,,,MANAGER_NORMAL,"SET_INFO(SpeechPopupType::MANAGER_NORMAL, _MSG(idx++));"
,9,14,꿈의 세계 월드맵,주인공,Player,Player,,고대신룡이 숨을 쉬지 않아요! 피를 너무 많이 흘렸어요!,He doesn't breathe! And bleeding too much!,古代神龍好像沒在呼吸了！他出血過多！,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,9,15,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,분노,"그럴 수가...... 먼저 치료를 서두르죠. (주인공), 상처를 치료하기 위해 치료제를 강화해야 합니다.\n페르시온 부스러기를 좀 모아주세요. 서둘러요!","My god... Let's cure him. (주인공), medicine needs to be strengthened to treat him.\nPlease collect the persion debris. Hurry up!",怎麼可能......先趕快治療吧。(주인공)，為了治療傷口，我們需要加強治療藥劑。\n請收集一些費爾西翁的碎片。快點！,,,MANAGER_NORMAL,"SET_INFO(SpeechPopupType::MANAGER_NORMAL, _MSG_WITH_NICK(idx++));"
,,,,퀘스트,퀘스트,퀘스트,14,페르시온 부스러기를 모아서 전초기지로 돌아가자. (0/30)\n(30개 미만시 심해 전투 지역들에 퀘스트 표시/완료시 아르하 입구 퀘스트 표시),Collect persion debris and go back to base camp. (0/30),收集費爾西翁的碎片，然後回到前哨基地。（0/30）  \n（碎片少於30時，深海戰鬥區域顯示任務標誌/完成時，阿爾哈入口顯示任務標誌）,,,FALSE,
,10,1,꿈의 세계 월드맵,주인공,Player,Player,,"고대신룡의 상처 주변에 치료제가 투입되었고, 무섭게 흐르던 피도 모두 멎었다.\n하지만 고대신룡의 호흡은 돌아오지 않았다. 심지어 상처가 다시 벌어지며 피가 또다시 쏟아졌다.","The medicine was injected into his wound, and the blood stopped bleeding.\nHowever, the breath of God dragon was not returned. The wound even opened up again and poured blood again.",古代神龍的傷口周圍已注入了治療劑，原本洶湧流動的鮮血也已經完全止住了。\n然而，古代神龍的呼吸依然沒有恢復，甚至傷口還再次裂開，鮮血再度湧出。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,2,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,슬픔,어떻게 된 거죠? 치료제가 통하지 않아요!,Why? The medicine is not working!,怎麼回事？\n治療劑不起作用！,,,MANAGER_SAD,"SET_INFO(SpeechPopupType::MANAGER_SAD, _MSG(idx++));"
,10,3,꿈의 세계 월드맵,즈믄,Zimon,茲門,슬픔,피가 너무 많이 흘러나와! 이대로는 위험해!,He lost so much blood! It's dangerous as it is!,血流得太多了！\n這樣下去很危險！,,,ZUMUN_SAD,"SET_INFO(SpeechPopupType::ZUMUN_SAD, _MSG(idx++));"
,10,4,꿈의 세계 월드맵,누리,Nuri,諾莉,슬픔,어떡하지? 어떡해? 디트 아저씨라도 모셔올까?,What shall we do? Should I bring Deet?,怎麼辦？怎麼辦？\n要不要請迪特大叔過來？,,,NOORI_SAD,"SET_INFO(SpeechPopupType::NOORI_SAD, _MSG(idx++));"
,10,5,꿈의 세계 월드맵,주인공,Player,Player,,마공학자인 디트가 이걸 어떻게 할 수 있을거라고는 생각이 들지 않는다.\n어떻게 해야 하지? 이대로는 고대신룡이 죽어버린다!,"I don't think Deet can do anything about it.\nWhat do I have to do? As it is, God dragon die!",魔工學者迪特應該也無能為力吧。\n該怎麼辦？\n這樣下去古代神龍會死掉的！,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,6,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"으악, 피범벅이잖아!",Ouch! What's going on here?! It's blood!,啊啊，滿身是血啊！,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,10,7,꿈의 세계 월드맵,주인공,Player,Player,,"고향의 감회가 끝난 렉스톤이 이제야 이쪽 사정을 안 모양이다.\n깜짝 놀란 표정에, 유달리 호들갑스러운 목소리였다.","I think Rexton knows the circumstances now.\nIt was a startled look, and a particularly dramatic voice.",回鄉的感慨結束後，雷克斯頓似乎才注意到這邊的情況。\n他露出驚訝的表情，語氣格外誇張。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,8,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,이 바보들아! 아르하의 기운이 스며든 상처에 유타칸의 치료제를 사용해봐야 소용없지!\n거기 가방에 매달린 기계에 있는 아르하의 기운을 사용해!,You fools! It's no use using Yutakan's medicine for the infected wound!\nUse the force of Archa from the machine hanging from the bag!,你們這些笨蛋！\n對滲入阿爾哈之力的傷口使用尤塔勘的治療劑根本沒用啊！\n快用機器裡的阿爾哈之力！就在那邊那個袋子裡!,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,10,9,꿈의 세계 월드맵,주인공,Player,Player,,"잠깐만, 지금 이게 무슨 소리지? 렉스톤이 뭔가 결정적인 걸 말한 것 같은데.","Wait a minute, I think Rexton meant something important.",等一下，這到底是什麼意思？\n雷克斯頓剛才說的事情好像是關鍵。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,10,꿈의 세계 월드맵,주인공,Player,Player,,내가 정신을 못차리는 사이 지부장님이 재빨리 내 가방에 있던 아르하의 기운 추적 장치를 가져갔다.,"While I was unconscious, manager quickly took the tracking device from my bag.",在我還沒反應過來的時候，支部長立刻把我包裡的阿爾哈之力追蹤裝置拿走了。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,11,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,화남,어떻게 하면 되는거죠!,Now what?!,該怎麼做才行！？,,,MANAGER_ANGRY,"SET_INFO(SpeechPopupType::MANAGER_ANGRY, _MSG(idx++));"
,10,12,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"아르하의 기운에 치료제를 담궈!\n아니, 주사로군. 주사기 안에 아르하의 기운을 섞어!","Soak medicine in the force of Archa!\nNope, it's a syringe. Mix the force with solution!",把治療劑浸入阿爾哈之力裡！\n不對，該注射。把阿爾哈之力混進針筒裡！,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,10,13,꿈의 세계 월드맵,주인공,Player,Player,,지부장님은 번개같은 손놀림으로 아르하의 기운을 주입한 치료제를 고대신룡의 상처 부위에 주사했다.,The manager injected the mixed medicine into God dragon's wound.,支部長以閃電般的手法，將注入阿爾哈之力的治療劑注射到古代神龍的傷口上。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,14,꿈의 세계 월드맵,주인공,Player,Player,,"그러자 상처가 아물며 피는 멈췄지만, 여전히 고대신룡은 숨을 쉬지 않았다.","As a result, the wound healed up and stopped bleeding, but God dragon still did not breathe.",然而，傷口癒合了，血也止住了，但古代神龍依然沒有呼吸。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,15,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"안돼, 치료되지 않았어. 이걸로는 안된다.",It's not enough. We need to do something more.,不，還沒有完全治癒。這樣不行。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,10,16,꿈의 세계 월드맵,주인공,Player,Player,,그게 무슨 말이지?,What do you mean?,那是什麼意思？,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,10,17,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"아직 완전히 낫지 않았다. 그저 상처를 틀어막았을 뿐, 시간이 지나면 상처가 또 벌어질거다.\n조금만 기다려 봐라.","He is not quite well yet. It will just stop the wound, and it will open up again over time. Hold on a minute.",還沒有痊癒。只是暫時堵住了傷口，隨著時間流逝，傷口會再次裂開的。  \n稍微等等看吧。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,,,,퀘스트,퀘스트,퀘스트,15,고대신룡의 상처를 살펴보자.\n(아르하의 입구에 퀘스트 표시),Take a look at God dragon.,檢查古代神龍的傷口。\n（阿爾哈入口顯示任務標記）,,,FALSE,
,11,1,꿈의 세계 월드맵,주인공,Player,Player,,렉스톤의 말은 정말이었다. 시간이 지나자 살얼음에 금이 가듯 고대신룡의 피부가 갈라지기 시작한 것이다.\n그리고 슬금슬금 베어나오던 피는 다시금 쏟아져 나왔다.,Rexton was right. After a while God dragon's skin began to crack.\nAnd blood started pouring back from the stalks.,雷克斯頓的話果然是真的。隨著時間的流逝，古代神龍的皮膚開始像薄冰一樣出現裂痕。\n接著，緩緩滲出的血再次湧了出來。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,2,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,화남,이런!,No!!,真是的!,,,MANAGER_ANGRY,"SET_INFO(SpeechPopupType::MANAGER_ANGRY, _MSG(idx++));"
,11,3,꿈의 세계 월드맵,주인공,Player,Player,,지부장님이 치료제에 아르하의 기운을 섞어 상처에 주사했다. 상처는 다시 한번 거짓말같이 아물었다.,"Manager inject the mixture and, like magic, wound was recovered again.",支部長將治療劑與阿爾哈的氣息混合後注射到傷口。傷口再次像奇蹟般地癒合了。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,4,꿈의 세계 월드맵,누리,Nuri,諾莉,슬픔,"고, 고대신룡이 죽었어......",God dragon is dead.,古代神龍死了……,,,NOORI_SAD,"SET_INFO(SpeechPopupType::NOORI_SAD, _MSG(idx++));"
,11,5,꿈의 세계 월드맵,즈믄,Zimon,茲門,슬픔,아직 아니야 바보야! 드래곤이 죽으면 영혼이 승천한다고! 아직 살아있어!,"Not yet, stupid! When a dragon dies, the soul will ascend! He's still alive!",還沒死啊，傻瓜！龍死了之後靈魂會升天的！牠還活著！,,,ZUMUN_SAD,"SET_INFO(SpeechPopupType::ZUMUN_SAD, _MSG(idx++));"
,11,6,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,보통,부탁드립니다 렉스톤. 저희들 중 아르하의 기운에 대해 제일 잘 알고 있는 게 당신입니다.\n어떻게 방법이 없을까요?,"Rexton, You are the only one know about the force of Archa.\nPlease help us.",拜託了，雷克斯頓。在我們當中，最了解阿爾哈氣息的就是您了。\n難道真的沒有辦法嗎？,,,MANAGER_NORMAL,"SET_INFO(SpeechPopupType::MANAGER_NORMAL, _MSG(idx++));"
,11,7,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,큰일인데...... 나도 저쪽 세계로 떨어지고 나서 살기 급급해 배운게 다일 뿐이라 자세히는...,That's a big deal. I only learned a little after I fell to the Archa.,這可糟了……我也只是從掉入那個世界後，急於求生才學到的，所以並不知道詳細的細節…,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,8,꿈의 세계 월드맵,주인공,Player,Player,,잠시 고민하던 렉스톤이 다시 말했다.,Rexton worry about it for a while and start talking.,沉思片刻的雷克斯頓再次開口說道。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,9,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,좀 힘든 일이겠지만 방법이 없군. 아르하의 수호룡을 찾는 수밖에.,"It may be difficult, but there is a way. We have to find the guardian dragon of Archa.",這的確是件艱難的事，但似乎沒有其他辦法了。只能去找阿爾哈的守護龍了。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,10,꿈의 세계 월드맵,즈믄,Zimon,茲門,보통,아르하의 수호룡? 누구죠 그게?,Guardian dragon of Archa? Who is that?,阿爾哈的守護龍？那是誰啊？,,,ZUMUN_NORMAL,"SET_INFO(SpeechPopupType::ZUMUN_NORMAL, _MSG(idx++));"
,11,11,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,원래 아르하를 지키던 6마리의 드래곤이다. 카데스에 맞서서 아르하를 지키기 위해 싸운 드래곤들이지.,They are the 6 dragons used to protect Archa. They fought against Kades to protect Archa.,原本是守護阿爾哈的六隻龍。牠們為了與卡德斯對抗，與他們一起戰鬥過，保護阿爾哈。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,12,꿈의 세계 월드맵,주인공,Player,Player,,그리고 렉스톤은 숙연한 듯이 고개를 떨궜다.,And Rexton dropped his head.,然後，雷克斯頓低下頭，彷彿帶著一絲莊重。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,13,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,내가 처음 아르하로 떨어졌을 때도 도움을 많이 줬는데......\n결국 카데스에게 패배하고 봉인당한 불쌍한 드래곤들이지.,They helped me a lot when I first fell into Archa...\nPoor dragons who were defeated and sealed by Kades after all.,我當初掉進阿爾哈時，牠們也幫了我很多……\n最後還是敗給了卡德斯，最後被封印了。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,14,꿈의 세계 월드맵,누리,Nuri,諾莉,슬픔,봉인당했다면 만날 방법이 없잖아요? 그럼 어떻게 해요?,"If they are sealed, there's no way to meet them. So what do we do?",如果被封印了，那不就沒辦法見面了嗎？那該怎麼辦？,,,NOORI_SAD,"SET_INFO(SpeechPopupType::NOORI_SAD, _MSG(idx++));"
,11,15,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,봉인당했으니 만날 방법이 있지. 죽었다면 방법이 없어.,"Yes. They are not dead, just been sealed.",既然被封印了，就還是有辦法見面。要是死了，那就沒辦法了。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,16,꿈의 세계 월드맵,주인공,Player,Player,,렉스톤이 고개를 들어 날 바라봤다.,Rexton raise his head and see me.,雷克斯頓抬起頭看了看我。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,17,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"아르하를 지탱하는 6가지 속성, 그건 이 유타칸과 동일하다.\n그 6가지 속성을 대표하던 수호룡들은 아르하에서 가장 강한 드래곤이지.",The 6 elements of Archa is same as Yutakan.\nAnd representer of element is strongest dragon in Archa.,支撐阿爾哈的六種屬性，這與尤塔勘是相同的。\n那六種屬性所代表的守護龍，便是阿爾哈中最強的龍。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,18,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,그들만큼 아르하의 기운에 정통한 드래곤은 없다.\n아르하의 수호룡을 찾기 전에는 고대신룡을 살릴 방법이 없어.,They are the dragons who know best about the force of Archa.\nThere is no way to save God dragon before they are found.,沒有任何一隻龍能像牠們一樣精通阿爾哈的氣息。\n在找到阿爾哈的守護龍之前，是沒有辦法救活古代神龍的。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,19,꿈의 세계 월드맵,지부장,Ellis Finnell,艾莉絲·皮內爾,보통,하지만...... 그들을 구할 정도로 대규모 인력을 파견할 수가 없습니다.\n수집한 아르하의 기운도 고대신룡을 치유하기 위해 계속 써야 하구요.,But ... We can't dispatch large enough people to save them.\nWe also have to use the force collected to heal God dragon.,但是……我們無法派出足夠精銳的人去救援他們。\n收集到的阿爾哈氣息也必須繼續用來治療古代神龍。,,,MANAGER_NORMAL,"SET_INFO(SpeechPopupType::MANAGER_NORMAL, _MSG(idx++));"
,11,20,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"대규모 인력, 대규모 군대로는 해결할 수 없다. 결국 전부 아르하의 기운에 사로잡혀 고대신룡같이 되겠지.\n무엇보다도 아르하를 지배하는 '헬카이저'에게 대적할 드래곤이 없는게 큰 문제다.","large scale troops can't solve it. Eventually, they'll all be like God dragon, caught up in the force of Archa.\nMost of all, there is no dragon that can fight with Hell kaiser who controls Archa.",大規模的精銳人員和軍隊是無法解決的。最終，所有人都會像古代神龍一樣，被阿爾哈的氣息所控制。\n最重要的是，沒有人能與支配阿爾哈的地獄凱撒對抗，這才是最大的問題。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,21,꿈의 세계 월드맵,주인공,Player,Player,,헬카이저? 생소한 이름에 렉스톤을 쳐다봤다.,Hell-kaiser? I stared Rexton.,地獄凱撒？這個名字很陌生，我轉頭看向雷克斯頓。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,22,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"카데스에겐 여러 드래곤 군단이 있지. 다크베인은 침공 군단의 대장, 헬카이저는 정복 군단의 대장이다.\n지금 아르하를 정복하고 지배하는 헬카이저는 다크베인보다 더 무시무시한 드래곤이다.","Kades has several Dragon Corps. Hell kaiser is the leader of the Conqueror Corps.\nNow, Hell kaiser who conquered and ruled Archa is a more fearsome dragon than Dark Vein.",卡德斯手下有許多龍族軍團。黑暗貝恩是侵略軍團的隊長，而赫爾凱澤則是征服軍團的隊長。\n現在正征服並支配阿爾哈的地獄凱撒，比達克維恩還要可怕。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,23,꿈의 세계 월드맵,누리,Nuri,諾莉,슬픔,다크베인보다 더 무섭다고?!,More than Dark Vein?!,比黑暗貝恩還可怕？！,,,NOORI_SAD,"SET_INFO(SpeechPopupType::NOORI_SAD, _MSG(idx++));"
,11,24,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"다크베인이 강한 드래곤이라면, 헬카이저는 교활한 드래곤이다.\n6마리의 수호룡도 그 악독한 계략에 하나하나 무너져버렸으니......",Dark Vein has a power. But Hell kaiser has wiliness.\nThe six dragons collapsed one by one in that evil plot....,如果黑暗貝恩是強大的龍，那麼赫爾凱澤就是狡猾的龍。\n那六隻守護龍也在那邪惡的計謀下，一個接一個地倒下了……,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,25,꿈의 세계 월드맵,주인공,Player,Player,,렉스톤은 다시 눈을 지그시 감았다. 어쩌면 그 광격을 직접 목격했던게 아닐까 하는 생각이 들었다.\n그렇지 않고서야 저렇게 어두운 표정일 수가 없다.,"Rexton closed his eyes again. I felt he might have been witnessed.\nOtherwise, it can not be that dark.",雷克斯頓再次緊閉雙眼。我不禁想，或許他曾親眼目睹過那場慘劇。\n不然怎麼可能露出這麼陰沉的表情。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,26,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"그녀석들은 카데스와 전쟁을 벌이는 와중에도 나를 신경써줬다.\n아르하에서 살아가는 방법, 아르하의 기운을 극복하는 방법 말고도 여러가지를.","They took care of me during the war with Kades.\nWays to live in Archa, to overcome the force of Archa and other useful knowledge.",他們在與卡德斯開戰的同時，還照顧了我。\n不僅是教我如何在阿爾哈生存，如何克服阿爾哈的氣息，還教了我許多其他的事情。,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,27,꿈의 세계 월드맵,렉스톤,Rexton,雷克斯頓,,"어떻게든 해주고 싶었지만 나도 힘이 부족했다. 그저 살아남아 고향에 돌아갈 생각만 품었지.\n하지만 이렇게 돌아오고 보니, 수호룡들을 배신했단 기분밖에 들질 않는구만......","I wanted to do something to help, but I was not enough. I only dreamed of surviving and returning home. But when I come back, I feel like I've betrayed them.",我本想盡力去做，但自己也力不從心。我只抱著活下來、回到故鄉的想法。\n但是現在回頭一看，只有背叛守護龍的感覺…,,,REXTON_CHO,"SET_INFO(SpeechPopupType::REXTON_CHO, _MSG(idx++));"
,11,28,꿈의 세계 월드맵,주인공,Player,Player,,"분위기가 숙연해졌다. 그사이 고대신룡의 상처가 또 터졌고, 지부장님은 말없이 치료제를 주사했다.","The atmosphere went somber. In the meantime, the wounds of God dragon broke out again, and the manager injected mixture without saying a word.",氣氛變得沉重。就在這時，古代神龍的傷口再次裂開，支部長默默地注射了治療劑。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,29,꿈의 세계 월드맵,누리,Nuri,諾莉,웃음,"그, 그래서! 결국 그 헬카이저란 놈만 어떻게 하면 된다는거잖아!\n뭐 한 놈 뿐이라면야 문제 없겠네! 유타칸에도 강한 드래곤은 많다고!","So! It means we have to defeat Hell kaiser, isn't it?\nToo easy! We have a lot of powerful dragons in Yutakan!",所、所以說！最終只要解決那個地獄凱撒就行了吧！\n如果只是那一隻的話，那應該沒問題！尤塔勘那裡也有很多強大的龍啊！,,,NOORI_NORMAL,"SET_INFO(SpeechPopupType::NOORI_NORMAL, _MSG(idx++));"
,11,30,꿈의 세계 월드맵,주인공,Player,Player,,"누리가 억지로 웃어보이며 분위기를 밝게 만드려고 했다.\n도저히 웃을 수는 없었지만, 즈믄만 유일하게 평소 하던데로 누리에게 핀잔을 줬다.","Nuri forced a smile on her face to brighten up the atmosphere.\nI couldn't laugh at it, but Zimon scolded Nuri as usual.",努里強忍著笑容，試圖讓氣氛變得輕鬆些。\n雖然根本無法笑出來，但只有吉蒙像平時一樣，對諾莉嘲笑了一番。,,,ME,"SET_INFO(SpeechPopupType::ME, _MSG(idx++));"
,11,31,꿈의 세계 월드맵,즈믄,Zimon,茲門,보통,"바, 바보야! 지금 그럴만한 드래곤이 없으니 하는 말이지!\n말로만 들어도 악독한 놈인데 지금처럼 힘만 세다고 이길 수 있는 상대가 아냐!","You fool! There is no dragon to fight!\nHe is a wicked guy, and we can't win even if we're strong!",傻、傻瓜！現在根本沒有這樣的龍啊！\n光是聽他的名字就知道是個邪惡的傢伙了，靠力量強大是不能輕易打敗他的！,,,ZUMUN_NORMAL,"SET_INFO(SpeechPopupType::ZUMUN_NORMAL, _MSG(idx++));"
,11,32,꿈의 세계 월드맵,누리,Nuri,諾莉,웃음,"어... 그... 뭐, 방법이 있겠지!\n아니면 우리쪽 악당을 데려가 둘이 싸우게 한다던가! 저기 저, 드래곤 슬레이어라던가!",Uh... Maybe we could find the way!\nOr we could take our villain over there and let him fight! Like Dragon Slayer!,呃…那個…總、總會有辦法吧！\n不然就把我們那邊的壞蛋帶過來，讓他們兩個對決！比如那個，龍獵人什麼的！,,,NOORI_NORMAL,"SET_INFO(SpeechPopupType::NOORI_NORMAL, _MSG(idx++));"
