구분,시나리오 넘버,대사 넘버,배경,캐릭터 한글,캐릭터 영문,캐릭터 번자,표정,대사 한글,대사 영문,대사 번자,연출 종류,사운드,INDEX,CODE
,73,7,어둠의 봉인지,솔라,Solar,太陽龍,,거기에 전투 감각은 누구보다도 뛰어나지. 여차하면 혼자서 우리와 맞서 싸울 수 있을 정도로 말이야.,And the combat sense is better than anyone else. Enough to fight against us alone.,再加上他的戰鬥直覺，無人能及。萬一有需要，他甚至能單獨與我們對抗。,,,,
,73,8,어둠의 봉인지,주인공,Player,Player,,솔라의 말을 들은 다크나이트가 씨익 웃었다. 보기에는 참 시원한 웃음이었지만 방금 전 얘기를 듣고보니 새삼 보기 좋은 웃음은 아니었다.,"Dark Knight grinned at Solar. It was a cool smile to look at, but it was not a pleasant laugh to see from what I just heard.",聽到太陽龍的話，黑騎士露出了詭異的笑容。看起來是個輕鬆的笑容，但聽了剛才的話後，這笑容突然顯得不那麼討喜了。,,,,
,73,9,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"시렐라님께 인사는 드렸나? 아, 이젠 아스타로트님이시군.","Did you say hello to Sirella? Oh, She is Astaroth now.",有向西瑞拉大人說好嗎？啊不對，現在應該是亞斯她錄大人才對。,,,,
,73,10,어둠의 봉인지,솔라,Solar,太陽龍,,닥쳐! 시렐라님께 무슨 일이 있었던거냐!,Shut up! What happened to goddess!,閉嘴！西瑞拉大人發生了什麼事！,,,,
,73,11,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,그분은 현실을 깨달으셨지. 아주 가혹하고 혹독한 현실을.,She realized the reality. A very harsh reality.,她已經意識到現實了。那是一個非常殘酷和嚴苛的現實。,,,,
,73,12,어둠의 봉인지,제피로스,Zephyros,澤費羅斯,,그게 무슨 말이지?,What does that mean?,那是什麼意思？,,,,
,73,13,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"예전부터 느끼긴 했단 말이지 나는. 쉴라님은 어째 현실감각이 조금 떨어지는 분이시라고 말이야. 너무 꿈 속, 동화 속에서 살려고 하셔.","I've felt it before, but I don't know why she's such a poor person. She's trying to live in a dream, a fairy tale.",其實我一直都有這種感覺。希拉她的現實感有點薄弱，總是試圖活在夢中或童話裡。,,,,
,73,14,어둠의 봉인지,주인공,Player,Player,,순간 세 수호룡의 분노가 머리 꼭대기까지 치솟은게 느껴졌다. 보이진 않았는데 그냥 느껴졌다.,"For a moment, I felt the anger of the three guardians. I didn't see it, but I just felt it.",瞬間，三隻守護龍的怒氣直衝腦門，雖然看不見，但我能清楚地感覺到。,,,,
,73,15,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,그만둬라 다크나이트. 우릴 놀리려고 부른 건 아닐텐데.,"Stop it, Dark Knight. You didn't call us to make fun of you.",住手，黑暗騎士。你應該不是叫我們來這裡只是為了嘲笑吧。,,,,
,73,16,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,그러고 보니 왜 당신이 여기있는지는 참 의문이야. 다크닉스 그 친구는 어떻게 됐지? 요즘도 잘 부수면서 건강하게 지내나?,"Come to think of it, I wonder why you are here. How was Dark Nix? Is he still breaking up well and staying healthy?",話說，你在這裡到底是為了什麼？那位黑暗尼斯怎麼樣了？最近還像以前一樣摧毀一切，過得健康嗎？,,,,
,73,17,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,잔다.,He is sleeping.,我睡了。,,,,
,73,18,어둠의 봉인지,주인공,Player,Player,,"고대신룡의 대답에 의아한 표정을 짓더니 뭔가 물어보려고 하던 다크나이트는 이내 입을 다물었다. 묻기 어려워서가 아니라, 그냥 관심이 사라진 태도였다.","After making a questioning look at the answer of God dragon, Dark Knight, which was about to ask questions, soon shut up. It was not because it was difficult to ask, it was just an attitude of losing interest.",古代神龍的回答讓他露出疑惑的表情，原本想問些什麼的黑暗騎士，最終還是閉上了嘴。並不是因為難以開口，而是似乎對此完全失去了興趣。,,,,
,73,19,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,뭐 그쪽 이야기는 그쪽대로 하시겠지. 아무튼 시렐라...... 아스타로트님에 대한 내 대답은 그렇다. 아주 현실감각 넘치는 분으로 거듭나셨지.,"Well, you'll do as you say. Anyway, Sirella ...... My answer about Astaroth is yes. She was reborn as a realist.",那邊的事情他們會自己處理吧。至於我對西瑞拉……亞斯她錄大人的回答是這樣的。她已經成為了一位擁有強烈現實感的人。,,,,
,73,20,어둠의 봉인지,포폰,Popon,波彭,,영문을 알 수 없잖아! 그런거 말고 똑바로 대답해!,I don't know what you mean! Answer straight!,我根本聽不懂！不要說那些，給我好好回答！,,,,
,73,21,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,너희는 카데스를 마주한 적이 있나?,Have you ever faced Kades?,你們有面對過卡德斯嗎？,,,,
,73,22,어둠의 봉인지,주인공,Player,Player,,"다크나이트의 말에 모두가 조용해졌다. 본 적 없어서, 할 말 없어서 입을 다문 게 아니라 갑자기 위압감 있는 태도를 보인 다크나이트의 모습 때문이었다.","The words of Dark Knight silenced everyone. It was not because I had never seen Kades or had no words to say, but because of the attitude of Dark Knight.",聽到黑騎士的話，所有人都陷入了沉默。並不是因為從未見過，也不是因為無話可說，而是因為黑騎士突然展現出的壓迫感。,,,,
,73,23,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,너희는 '어둠'을 마주한 적이 있나?,Have you ever faced 'Darkness'?,你們有面對過'黑暗'嗎?,,,,
,73,24,어둠의 봉인지,주인공,Player,Player,,"이번에도 마찬가지였다. 대답할 말도 없었고, 대답하면...... 다크나이트가 당장 덤벼들 것만 같았다.","It was the same again this time. I had nothing to answer, and if I answer... It was like Dark Knight was about to hit.",這次也是一樣。不知道該怎麼回答，而且回答後……感覺黑騎士會立刻就會襲來。,,,,
,73,25,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,"그래, 만나봤다.","Yes, I met it.",是的，我見過他。,,,,
,73,26,어둠의 봉인지,주인공,Player,Player,,유일하게 고대신룡만이 그 질문에 대답했다. 난 겨우 한숨을 내쉬며 다크나이트를 바라봤다.,Only God dragon answered the question. I just sighed and looked at Dark Kight.,唯一回答那個問題的只有古代神龍。我勉強嘆了口氣，望向黑騎士。,,,,
,73,27,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"어둠은, 카데스는 어떠한 존재지?","Darkness, what kind of a thing is Kades?",黑暗，卡德斯是什麼樣的存在？,,,,
,73,28,어둠의 봉인지,주인공,Player,Player,,고대신룡의 두 눈이 조용히 타오르기 시작했다. 그 속에 깃든 건 분노였다.,The eyes of God dragon began to burn quietly. It was anger that lay in it.,古代神龍的雙眼開始靜靜地燃燒起來。那其中蘊含的是憤怒。,,,,
,73,29,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,카데스를 봤구나 다크나이트.,"You saw Kades, Dark knight.",你見過卡德斯了啊，黑騎士。,,,,
,73,30,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"그래. 나와 이그나, 블리자드. 그리고 시렐라님은...... '어둠'을 보았다.","Yes. Me, Igna, Blizzard and Sirella ...... saw the 'Darkness'.",是的。我與伊格納、暴風雪，以及西瑞拉大人......我們看見了「黑暗」。,,,,
,73,31,어둠의 봉인지,솔라,Solar,太陽龍,,이미 예전부터 내통하고 있었다는......!,You mean you've been in league for a long time?!,原來從很久以前就已經內通了……!,,,,
,73,32,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,우린 실패했다 솔라.,"We failed, Solar.",我們失敗了，太陽龍。,,,,
,73,33,어둠의 봉인지,주인공,Player,Player,,솔라가 흥분한 목소리로 따지려 들 때 갑자기 다크나이트가 처연히 말했다. 갑작스런 태도의 변화에 당황했는지 솔라도 화를 내다 말았다.,"When Solar tried to tell with an excited voice, Dark knight suddenly said. Solar was embarrassed by the change of Dark knight.",當太陽龍用激動的語氣開始追問時，黑騎士突然冷冷地說了一句。由於態度突變，太陽龍似乎愣住了，生氣的情緒也隨之消失。,,,,
,73,34,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,시렐라님을 찾기 위해 출발한 우리는 실패했다. 우린 시렐라님을 구하지 못했어.,"We, set out to find Sirella and failed. We couldn't save her.",為了找到西瑞拉大人，我們出發了，但最終失敗了。我們沒能救回西瑞拉大人。,,,,
,73,35,어둠의 봉인지,렉스톤,Rexton,雷克斯頓,변신,무슨 말이야? 그런데 왜 같이 있어?,What do you mean? But why are you together?,這是什麼意思？那為什麼還在一起？,,,,
,73,36,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,우린 시렐라님을 찾았다. 그리고 헬카이저에게 붙잡혀 카데스에게 끌려갔다.,We found Sirella. Then Hell kaiser caught us and taken us to Kades.,我們找到了西瑞拉大人。然後被地獄凱撒抓住，並被帶到了卡德斯面前。,,,,
,73,37,어둠의 봉인지,주인공,Player,Player,,충격적인 고백에 우린 말을 잊고 말았다. 고대신룡만 빼놓고.,The shocking confession made us forget our words. Except for God dragon.,在這震驚的告白下，我們都語塞了，除了古代神龍之外。,,,,
,73,38,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,하! 뻔한 이야기군. 정작 눈앞에서 보니 너무 강해 보였나 보지? 거기서 마음이 꺾였을테고.,Ha! Did he look too strong ? So you would give up.,哈！真是顯而易見。 是不是實際面對後看見他太強大，心情動搖了啊。,,,,
,73,39,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,카데스는...... 너무 강하다. 그의 부하들만 봐도 잘 알수 있겠지.,Kades is... too strong. You know it well just by looking at his men.,卡德斯……太強大了。光是他的部下就能看出來。,,,,
,73,40,어둠의 봉인지,렉스톤,Rexton,雷克斯頓,변신,음...... 강하긴 하지. 헬카이저나 다크베인이나 거시기 그...... 아스타로트나.,"Hmm ...... I agree. Hell kaiser, Dark Vein, what's.. Astaroth too.",嗯……確實很強。地獄凱撒、黑暗貝恩、還有那個……亞斯她錄。,,,,
,73,41,어둠의 봉인지,솔라,Solar,太陽龍,,"그렇다고, 적의 힘이 강한 걸 확인하자마자 굴복한거냐! 넌 도대체 뭐하는 놈이야!",But you gave in as soon as you knew the enemy was strong! What the hell are you doing?,就算是這樣，怎麼在確認對方的實力後馬上投降啊! 你到底是什麼人啊!,,,,
,73,42,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"지금 너희와 내가 싸운다면, 솔직히 난 지지 않을 자신이 있다. 이게 오만도 자만도 아니란 건 잘 알겠지 솔라.","If you and I were to fight now, frankly, I wouldn't lose. Solar, you know this is neither arrogance nor pride.",如果現在你們和我戰鬥，老實說，我有信心不會輸。這並不是傲慢或自滿，你應該明白的，太陽龍。,,,,
,73,43,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"하지만 우린 겁에 질려 벌벌 떨었다. 그 태초의 '어둠' 앞에서, 죽음조차 넘어서는 강력한 공포 앞에 어린아이처럼 떨었지.","But we were scared and shivering. In front of the beginning of 'darkness', intense fear that goes beyond death made us shiver, like a child.",然而，我們卻因為恐懼而顫抖。在那最初的「黑暗」面前，面對超越死亡的強大恐懼，我們像孩子一樣顫抖。,,,,
,73,44,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,그런 우릴 지킨건 아스타로트님이었다. 강하고 의연하게 카데스에게 맞섰지. 그 빌어먹을 헬카이저와 다크베인의 조롱을 들으면서 말이다.,It was Astaroth who protected us. She stood up to Kades with great will. She endured the bloody Hell kaiser and Dark Vein's ridicule and insults.,保護我們的，是亞斯她錄大人。他雖然聽著那該死的地獄凱撒和黑暗貝恩的嘲笑，還堅強而冷靜地迎戰卡德斯。,,,,
,73,45,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,이러한 우리 상황을 알지도 못하면서 욕하는거냐! 하면서 화를 낼 생각은 없다. 물론 네 말대로 우리는 그래선 안돼. 우린 아르하의 수호룡이니까.,"I wouldn't say, ""Are you insulting me without knowing our situation!"". Of course I shouldn't, as you say, we are the guardians of Archa.",在不了解我們處境的情況下就嘲笑嗎！但我不打算生氣。當然，正如你所說，我們不該如此。我們是阿爾哈的守護龍。,,,,
,73,46,어둠의 봉인지,주인공,Player,Player,,다크나이트는 지그시 눈을 감고 말을 이었다. 지금까지의 여유롭던 태도와는 다른 고통스러운 표정이다.,Dark knight slowly closed his eyes and continued. He had a look of pain that was different from his relaxed attitude.,黑暗騎士緩緩閉上了眼睛，繼續說道。與之前那輕鬆的態度不同，此刻他的表情充滿了痛苦。,,,,
,73,47,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,하지만 우리가 거기서 용기를 내면 다 죽었을거다. 수호룡의 전력은 반토막이 나고 두 여신님 중 한 분이 죽었겠지. 그럼 아르하는 끝장이야.,But if we had acted recklessly there we would all be dead. The guardians must have been reduced by half and the goddess would have died. Then Archa is over.,但是如果我們當時鼓起了勇氣，大家一定會都死去的。守護龍的實力會大幅削弱，兩位女神之一會死去。那時，阿爾哈就完了。,,,,
,73,48,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,네 실수는 그게 아니다 다크나이트.,"That's not your fault, Dark knight.",你的錯誤不是那個，黑騎士。,,,,
,73,49,어둠의 봉인지,주인공,Player,Player,,"나도 모르게 흠칫 놀랐다. 고대신룡이 분노를, 아니 짜증에 가까운 목소리로 위협스레 말을 했기 때문이다.",I was frightened. This is because God dragon's voice felt anger and irritation.,我不自覺地驚了一下。因為古代神龍以接近憤怒，甚至是厭煩的語氣威脅般地說出了這番話。,,,,
,73,50,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,"순간의 위기를 모면하려 머리를 굴려본 모양이다만, 그건 괜찮다. 굴복하는 용기도 때론 필요한 법이지.","I think I've tried to get my head out of a moment's trouble, but that's okay. It is sometimes necessary to give in.",看來你是試圖通過機智逃脫眼前的危機，但這沒關係。有時候，屈服的勇氣也是需要的。,,,,
,73,51,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,그럼 뭐가 실수란거냐.,Then what's the problem?,那麼，什麼才是錯誤呢？,,,,
,73,52,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,"악행을 거듭하는 네 주인을 대체 언제까지 지켜볼 작정이었나. 이미 여러 세계를 침공했을테고, 유타칸까지 건드렸다.","How long have you been going to keep an eye on your master for her repeated misdeeds? You have already invaded many worlds, and also Utahkhan.",你到底打算看著你那重犯惡行的主人做下去到什麼時候？他們應該已經侵略了許多世界，甚至觸碰了尤塔勘。,,,,
,73,53,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,그 결과로 드래곤 슬레이어는 저주받았고 크레바스라는 강력한 적까지 우릴 위협했지.,"As a result, Dragon slayer was cursed and powerful enemy named Crevasse threatened us.",結果，屠龍者被詛咒，還有名為克雷瓦斯的強大敵人開始威脅我們。,,,,
,73,54,어둠의 봉인지,주인공,Player,Player,,"다음 순간, 고대신룡은 한마디를 남기며 다크나이트에게 덤벼들었다.","The next moment, God dragon attacked Dark knight with a word.",下一瞬間，古代神龍留下了一句話，隨即向黑騎士襲去。,,,,
,73,55,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,네 주인은 그래선 안됐어.,Your master shouldn't have done that.,你的主人不該那麼做的。,,,,
,,,,퀘스트,퀘스트,퀘스트,,"다크나이트를 무찌르자.(어둠의 봉인지에 퀘스트 표시)(실화전투, 능력치 30%로 하향)",Defeat Dark knight.,「打敗黑暗騎士吧。  （黑暗封印處顯示任務）（實戰戰鬥，能力值下降30%）」,,,,
,74,1,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,빛의 자손으로서 난 수없이 많은 어둠과 싸워왔지. 강력한 적도 있었고 나약한 아군도 있었다. 하지만 비겁한 녀석은 용서 못해!,"As a descendant of light, I have fought countless darkness. There were strong enemies and weak allies. But I can't forgive a coward!",作為光之後裔，我與無數的黑暗作過戰。有過強大的敵人，也有過脆弱的盟友。但我絕不會原諒那些卑鄙的家伙！,,,,
,74,2,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,그렇다면 우리는 어떤 선택을 해야 했던 거냐.,Then what choice did we have to make?,那麼，我們該做出什麼選擇呢？,,,,
,74,3,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,최선의 선택을 했어야 했다!,You should have made the best choice!,我們應該做出最好的選擇！,,,,
,74,4,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,그러니까 그게 뭐냔 말이다!,So what is that?,那到底是什麼意思啊！,,,,
,74,5,어둠의 봉인지,주인공,Player,Player,,노성과 함께 다크나이트가 고대신룡에게 달려들었다.,"With an angry voice, Dark knight rushed to God dragon.",隨著怒吼聲，黑騎士向古代神龍衝了過去。,,,,
,74,6,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,카데스와 그 군단은 너무나 강대했다! 이런 아르하 따위는 순식간에 집어삼키고 파괴했겠지! 그래서 시렐라님은 빌었다!,Kades and the legions were so powerful! They would have destroyed Archa in no time! So Sirella begged!,卡德斯和他的軍團實在太強大了！像這樣的阿爾哈，應該很快就會被吞噬並摧毀！所以西瑞拉大人才祈求了！,,,,
,74,7,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,그 목숨 하나 살려달라고 빈거냐!,So you asked for your life!,是請求救回那條命嗎！,,,,
,74,8,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,아르하를 구해달라고 빌었다! 파멸시킬 다른 모든 세상을 앞장서서 찾을테니 아르하만큼은 봐달라고!,"I begged him to save Archa! I will take the lead in finding all the other worlds to destroy, except Archa!",是請求救回阿爾哈！她說，會親自去找其他所有要毀滅的世界，但至少請饒過阿爾哈！,,,,
,74,9,어둠의 봉인지,주인공,Player,Player,,다크나이트가 뿜어낸 새카만 화염이 고대신룡의 온 몸을 휘감았다. 하지만 고대신룡은 끄떡도 없이 검은 화염을 맞받아치며 환한 빛을 발했다!,"Dark knight's flames encircled the entire body of God dragon. However, God dragon shone brightly as it met the black flames!",黑暗騎士噴射出的漆黑火焰包圍了古代神龍的全身。然而，古代神龍毫不動搖，迎擊著黑色火焰，並散發出耀眼的光芒！,,,,
,74,10,어둠의 봉인지,다크나이트,Dark Knight,黑騎士,,"카데스의 검은 마력으로 그분은 변했다, '현실적으로'! 일단 지금만 아니면 된다! 배신을 해도 되고 힘을 키워도 되니 지금만 파멸을 피하면 된다고!","She has changed 'realistically' with Kades's black mana. We can betray or increase power, so now we have to avoid destruction!",卡德斯的黑暗魔力讓他變得更現實了！只要現在能避開就行！即使背叛也好，強化自己也好，現在只要避免毀滅就行！,,,,
,74,11,어둠의 봉인지,고대신룡,God Dragon,古代神龍,변신,그리고 쉴라 여신에게도 부탁했겠지! 같이 굴복하자고! 하지만 쉴라 여신은 그걸 거부했고 너희는 배신감에 지금 여신을 잡아 죽이려는거 아니냐!,And you would have asked the goddess Shilla! Let's surrender together! But the goddess Shilla refused to do that and now you're trying to kill her because you feel betrayed!,然後，你也向希拉女神求過情吧！請她一起屈服！但是不是西瑞拉女神拒絕了，所以你們因為被背叛而抓住女神並想殺掉她嗎！,,,,
,74,12,어둠의 봉인지,렉스톤,Rexton,雷克斯頓,변신,"으앗, 조심해!","Oh, watch out!",啊！小心！,,,,
,74,13,불의 봉인지,주인공,Player,Player,,"거친 몸싸움을 하던 두 드래곤은 봉인지 밖으로 떨어졌다. 지금이 기회다, 우리도 고대신룡에게 가세해야 했다!","While fighting hard, the two dragons fell outside the land. Now is the time, we had to join God dragon!",激烈搏鬥的兩條龍從封印外掉了出來。現在是機會，我們也必須加入古代神龍的行列！,,,,
,,,,퀘스트,퀘스트,퀘스트,,"다크나이트를 무찌르자.(어둠의 봉인지에 퀘스트 표시)(실화전투, 능력치 30%로 하향)",Defeat Dark knight again.,打敗黑騎士吧。  （黑暗封印處顯示任務）（實戰戰鬥，能力值下降30%）,,,,
,75,1,아르하 월드,다크나이트,Dark Knight,黑騎士,,"그렇다면 너희들은 왜 우릴 외면한 거냐! 아르하가 파멸할 때, 빛의 자손인 넌 대체 뭘 하고 있었던거냐!",Then why did you guys turn away from us! What the hell were you doing when Archa went to ruin?,那麼，為什麼你們選擇忽視我們！當阿爾哈走向毀滅時，作為光之後裔的你到底在做什麼！,,,,
,75,2,아르하 월드,주인공,Player,Player,,그건 너희들의 잘못이야.,It's your fault.,那是你們的錯。,,,,
,75,3,아르하 월드,주인공,Player,Player,,다크나이트의 외침에 내가 대답했다. 순간 모든 드래곤들의 시선이 내게 쏠렸다. 부담이 됐다.,"I replied to the cry of Dark knight. At the moment, all the dragon's eyes fell on me. It was a burden.",在黑暗騎士的吼聲中，我回答了。瞬間，所有龍的目光集中在我身上，讓我感到壓力倍增。,,,,
,75,4,아르하 월드,다크나이트,Dark Knight,黑騎士,,입 잘 놀려라. 난 지금 아주 화가 났으니.,Watch your language. Cause I'm very angry right now.,嘴巴還挺利索的嘛。我現在可是很生氣了。,,,,
,75,5,아르하 월드,주인공,Player,Player,,네 여신인 시렐라...... 아스타로트는 지금 막장이야. 유타칸에 와서 뭘 한 줄 알아?,"Sirella, your goddess... Astaroth is a mess right now. Do you know what she did in Utahkhan?",你的女神西雷拉……亞斯她錄現在處於最糟糕的狀況。你知道她來到尤塔勘做了什麼嗎？,,,,
,75,6,아르하 월드,다크나이트,Dark Knight,黑騎士,,"그래서, 그게 불만인 거냐? 살기 위한 발버둥을?","So, Do you think that is bad? Struggling to live?",所以，這就是你的不滿嗎？為了生存而掙扎嗎？,,,,
,75,7,아르하 월드,주인공,Player,Player,,"아니, 반대로 아무런 발버둥도 치지 않았어. 아르하를 구하고 싶다는 한 조각 안타까움조차 느껴지지 않았지. 그냥 나쁜 놈, 악당이었어.","No, on the contrary, nobody struggle. I didn't feel sorry for a piece of it that she wanted to save Archa. It was just a villain.",不，我根本沒有掙扎過。甚至一絲想要拯救阿爾哈的同情心也沒有。他只是壞人，壞蛋罷了。,,,,
,75,8,아르하 월드,다크나이트,Dark Knight,黑騎士,,무슨 말이냐.,What do you mean?,什麼意思？,,,,
,75,9,아르하 월드,주인공,Player,Player,,내가 대답하려 하자 솔라가 나섰다. 안그래도 눈초리가 무시무시한게 겁이 나기 직전이었는데 겨우 살았다.,Solar came up when I tried to answer. It was a relief to me that his eyes were scary.,我正準備回答時，太陽龍站了出來。那眼神就已經很嚇人，差點嚇得我不敢說話，幸好我勉強活了下來。,,,,
,75,10,아르하 월드,솔라,Solar,太陽龍,,시렐라님은 그곳에서...... 뭘 했지?,There Sirella was ... What did she do?,西瑞拉小姐在那裡...... 做了什麼？,,,,
,75,11,아르하 월드,다크나이트,Dark Knight,黑騎士,,하! 내 입으로 듣고 싶은 거냐? 카데스를 위해 유타칸을 파멸......,Ha! Do you want to hear it with my mouth? Destroy Utahkhan for Kades...,哈！你想聽我親口說嗎？為了卡德斯，我毀了尤塔勘……,,,,
