구분,시나리오 넘버,대사 넘버,배경,캐릭터 한글,캐릭터 영문,캐릭터 번자,표정,대사 한글,대사 영문,대사 번자,연출 종류,사운드,INDEX,CODE
,63,27,꿈의 세계,디트,Deet,迪特,보통,그래. 저쪽에서 어떤 적이 나올지 알 수 없는 이상 섣부른 예측을 하고 괜히 겁먹으면 일을 그르치기 마련이다. 이쪽이 할 수 있는 최선의 대비를 해야지.,"Okay. Unless we know what kind of enemy will be, it will cause hasty predictions and make a mistake if we get scared. We need to prepare.",沒錯。在還不知道對方會派出什麼樣的敵人之前，亂做預測並且感到恐懼，只會弄巧成拙。我們該做的是事先做好萬全的準備。,,,,
,63,28,꿈의 세계,지부장,Ellis Finnell,艾莉絲·皮內爾,보통,여신은 분명 희망을 가지고 있습니다. 드래곤에게 줄 수 있는 새로운 힘이 그 희망이죠. 그러니 분명 저희쪽에게 전달하고자 하는 바가 있습니다.,The goddess certainly has hope. The hope is that she can give the dragon new power.,女神一定擁有希望。她希望能將新的力量賦予龍，這正是她希望傳遞給我們的。,,,,
,63,29,꿈의 세계,지부장,Ellis Finnell,艾莉絲·皮內爾,보통,다시 한번 봉인지에 대한 면밀한 조사를......,We need to go over the land agai....,再一次對封印地進行仔細調查......,,,,
,63,30,꿈의 세계,지부장,Ellis Finnell,艾莉絲·皮內爾,분노,"잠깐, 지금 이게 무슨 소리죠?","Wait, What's that?",等一下，那是甚麼聲音？,,,,
,63,31,꿈의 세계,주인공,Player,Player,,어디선가 커다란 폭발음이 들렸다. 서둘러서 확인해봐야 할 것 같다.,I heard a loud explosion somewhere. I think we should check it out.,從某個地方傳來了巨大的爆炸聲。我們得趕緊去確認一下。,,,,
,,,,퀘스트,퀘스트,퀘스트,,아르하의 입구에서 이상한 소리가 난 곳을 찾아가자.(거대한 문에 퀘스트 표시),Find a strange noise at the entrance of Archa.,「讓我們去找聽到奇怪聲音的地方，在阿爾哈的入口處。(顯示在巨大的門上)」,,,,
,64,1,꿈의 세계,아스타로트,Astarot,亞斯她錄,보통,오랜만에 뵙는군요. 잠시 다른 일을 처리하고 있었더니 결국 그 더러운 흙발로 아르하까지 온 겁니까.,"I haven't seen you for ages. I was doing something else for a while, so did you come all the way to Archa?",好久不見了。怎麼在我稍微處理些其他事，結果還是用那骯髒的泥腳來到阿爾哈了嗎。,,,,
,64,2,꿈의 세계,주인공,Player,Player,,한동안 얼굴을 못봤다 싶더니 이제 모습을 드러낸거냐!,"You've been missing for a while, but now you're showing up!",一段時間沒見到你诶，原來是現在才露面啊！,,,,
,64,3,꿈의 세계,아스타로트,Astarot,亞斯她錄,보통,당연하죠! 당신들같은 테이머 나부랭이 따위와 다르게 전 꽤나 바쁘답니다. 이래뵈도 능력있는 주술사라 유타칸만 보고 있을 순 없죠.,"Of course! Unlike you, I'm pretty busy. I am a competent sorcerer and I have many things to care about.",當然啦！不像你們這些獸人奴才，我可是非常忙的呢。雖然這樣說，你們的魔法師能力也不差，但我不會只盯著尤塔勘看。,,,,
,64,4,꿈의 세계,고대신룡,God Dragon,古代神龍,변신,"그렇게 바쁘다보니 제대로 연락도 못받았나보지? 다크베인도, 헬카이저도 우리에게 패배했다. 순순히 항복하던가 냉큼 물러나!","You haven't even heard from them because you're so busy? Dark Vein, Hell Kaiser, was beaten by us. Surrender yourself or get out of here!",哎呀，這麼忙的話，應該沒收到消息吧？黑暗之神和地獄凱撒都輸給我們了。快點乖乖投降，或者立刻撤退！,,,,
,64,5,꿈의 세계,아스타로트,Astarot,亞斯她錄,웃음,"호오, 그게 정말입니까? 그 머저리같은 것들은 언젠가 제가 한번 손을 보려고 했는데 대신 처리해주셨군요! 진심으로 감사드립니다.","Oh, is that true? I was going to take care of those idiots but you did it for me! I heartily thank you.",哦，真的嗎？那些愚蠢的家伙，我一直打算有機會好好教訓他們，沒想到是你們處理了，真是非常感謝。,,,,
,64,6,꿈의 세계,주인공,Player,Player,,같은 편 아니었나?,Weren't you on the same side?,不是同一夥的嗎？,,,,
,64,7,꿈의 세계,아스타로트,Astarot,亞斯她錄,보통,같은 주인을 모신다고 같은 생각을 하는 건 아니죠. 당신들 역시......,We don't think the same thing because we have the same master. You too...,雖然是侍奉同一個主人的，但不代表會有相同的想法。你們也一樣……,,,,
,64,8,꿈의 세계,주인공,Player,Player,,"그순간 아스타로트의 얼굴이 일그러졌다. 쳐다보고 있는 곳은 내 등 뒤였다. 그곳에는 솔라와 제피로스, 포폰이 있었다.","At that moment, Astaroth's face was distorted. The place where she was looking was behind me. There were Solar, Zephyros and Popon.",那一瞬間，亞斯她錄的臉色扭曲了。他凝視的地方是在我的背後。那裡有太陽龍、澤費羅斯和波彭。,,,,
,64,9,꿈의 세계,아스타로트,Astarot,亞斯她錄,분노,당신들 대체......,How could you...,你們到底...,,,,
,64,10,꿈의 세계,주인공,Player,Player,,본인도 모르게 말이 나온 듯 자신의 입을 틀어막는 아스타로트. 내 뒤에 있던 세 수호룡들도 깜짝 놀란 얼굴로 아스타로트를 바라보고 있었다.,Astaroth shut her mouth as if her had spoken without even realizing it. Three guardians behind me were also looking at Astaroth with surprise.,因為自己也不自覺說了出來，亞斯她錄自己用手捂住了嘴巴。站在我身後的三隻守護龍也驚訝地看著亞斯她錄。,,,,
,64,11,꿈의 세계,누리,Nuri,諾莉,분노,왜 말을 하다 마는거지? 왜 저러는거야 대체?,Why she stop talking? Why would she do that?,為什麼他中途停住不說話了？到底發生了什麼事？,,,,
,64,12,꿈의 세계,지부장,Ellis Finnell,艾莉絲·皮內爾,분노,기회를 놓칠 이유는 없죠. 모두 공격합시다.,There's no reason to miss this chance. Let's attack her all.,沒有理由錯失這個機會。大家一起攻擊吧。,,,,
,64,13,꿈의 세계,주인공,Player,Player,,"하지만 우리가 공격을 시작하려는 순간, 아스타로트는 주문을 외우며 저 멀리 사라져버렸다.","But the moment we started the attack, Astaroth disappeared far away, memorizing the spell.",但是就在我們準備開始攻擊的瞬間，亞斯她錄默念咒語，然後消失在遠方。,,,,
,64,14,꿈의 세계,고대신룡,God Dragon,古代神龍,변신,카데스의 힘이다! 서둘러! 아직 근처에 있으니 절대 놓치면 안돼!,"The power of Kades! Hurry up! She's still nearby, don't miss her!",是卡德斯的力量！快點！他還在附近，絕對不能讓他逃脫！,,,,
,,,,퀘스트,퀘스트,퀘스트,,물의 봉인지에서 아스타로트를 쫓아가자.(물의 봉인지에 퀘스트 표시),Chase Astaroth to the land of water.,在水的封印地追趕阿斯塔羅特。  (水的封印地顯示任務),,,,
,65,1,아르하 월드,주인공,Player,Player,,"정말 도망 하나는 기가막히게 잘 치는 녀석이다. 물의 봉인지까지 도망치다니. 하지만 결국 추적에 성공했고, 아스타로트는 절벽 끝에 몰리고야 말았다.","She is very fast. How dare she run to the land of water. But in the end, the trace was successful, and Astaroth was driven to the edge of the cliff.",真是個逃跑高手，居然能逃到水之封印處。 不過最終還是成功追上了，阿斯塔羅特被逼到懸崖邊了。,,,,
,65,2,아르하 월드,렉스톤,Rexton,雷克斯頓,변신,"헉, 헉. 힘들어 죽겠구만! 이젠 항복해! 더 이상 도망칠 곳은 없다!","Oh, damn. You're killing me! Now surrender! There's nowhere to run!",呵，呵。累死我了！現在投降吧！再也沒有地方可以逃了！,,,,
,65,3,아르하 월드,아스타로트,Astarot,亞斯她錄,웃음,"큭큭큭, 어림없는 소리. 이곳은 내 영역이다. 그냥 도망만 친 줄 아나보지?",This is my territory. You think I just ran away?,啾啾啾，做夢吧。這裡是我的領域。以為只是逃跑嗎？,,,,
,65,4,아르하 월드,주인공,Player,Player,,"다음 순간, 아스타로트의 손짓 한번에 엄청난 수의 몬스터가 우릴 둘러쌌다.","The next moment, an enormous number of monsters surrounded us in one gesture by Astaroth.",下一刻，亞斯她錄一揮手，無數的怪物將我們圍住。,,,,
,65,5,아르하 월드,아스타로트,Astarot,亞斯她錄,웃음,"전부 끝이다. 너희는 전부 여기서 죽는다. 한 명도 남기지 않고, 모두 죽는다.",It's all over. All of you are going to die here.,一切都結束了。你們所有人都會死在這裡。沒有一個能留下，全部都死。,,,,
,65,6,아르하 월드,솔라,Solar,太陽龍,,혹시...... 혹시 당신은......,Do you... do you...,難道......難道你是......,,,,
,65,7,아르하 월드,아스타로트,Astarot,亞斯她錄,분노,공격해라! 저 가증스러운 테이머를 죽여라! 드래곤은...... 살려둬라.,Attack! Kill that abominable human and keep dragons alive.,攻擊吧！殺了那個令人厭惡的馴獸師！但龍......留下來。,,,,
,65,8,아르하 월드,주인공,Player,Player,,세 수호룡의 표정이 이상했다. 아스타로트는 원래 이상했지만 지금은 더 이상하게 광기에 차있었다.,"The three guardians looked strange. Astaroth was originally strange, but now she was strangely obsessed.",三隻守護龍的表情顯得異常。阿斯塔羅特本來就很奇怪，但現在更加充滿了狂氣。,,,,
,65,9,아르하 월드,주인공,Player,Player,,서로 알던 사인가? 내 의문은 몬스터의 갑작스러운 공격과 함께 사라졌다.,Do you know each other? My question disappeared with the monster's sudden attack.,诶他們彼此認識嗎？我發出的疑問在怪物突然攻擊中消失了。,,,,
,,,,퀘스트,퀘스트,퀘스트,,물의 봉인지에서 아스타로트의 몬스터를 무찌르자 (0/15)(물의 봉인지에 퀘스트 표시),Defeat the monsters of Astaroth at the land of water.,「在水之封印地擊敗亞斯她錄的怪物 (0/15)  (在水之封印地顯示任務標記)」,,,,
,66,1,아르하 월드,주인공,Player,Player,,수호룡들은 명백히 이상했다. 전투 중에도 계속 정신을 못차리고 넋을 놓기도 했다. 하지만 결국 무사히 승리할 수 있었다.,The guardians were obviously strange. They continued to lose consciousness during the battle. But we could win safely in the end.,守護龍們顯然很不正常。在戰鬥中，他們也經常無法集中精神，甚至出現呆滯的情況。但最終，我們還是順利取得了勝利。,,,,
,66,2,아르하 월드,고대신룡,God Dragon,古代神龍,변신,아스타로트! 이젠 정말로 끝이다! 네 몬스터는 모두 쓰러졌고 도망칠 곳도 없어!순순히 항복해라!,Astaroth! That's it! All your monsters are down and there's nowhere to run!Surrender!,亞斯她錄！現在真的結束了！你的怪物都被擊倒了，無處可逃！乖乖投降吧！,,,,
,66,3,아르하 월드,아스타로트,Astarot,亞斯她錄,분노,"닥쳐라! 감히 네깟놈들이, 이 아르하에서 날 이기겠다고? 아직 싸움은 끝나지 않았어!","Shut up! How dare you, win against me? This fight is not over yet!",閉嘴！竟然敢說你們能在這阿爾哈擊敗我？戰鬥還遠遠沒結束！,,,,
,66,4,아르하 월드,주인공,Player,Player,,기세 좋은 허세였다. 이미 아스타로트는 항복하는 길 이외에는 방법이 없었다.,It was a bluff. Astaroth had no choice but to surrender.,這是自大的虛張聲勢。事實上，亞斯她錄已經沒有其他選擇，除了投降。,,,,
,66,5,아르하 월드,렉스톤,Rexton,雷克斯頓,변신,내가 가서 한대 쥐어박고 데려올게.,Let me do something to her.,這樣做太危險了！讓我們先保持警覺，仔細考慮下一步。,,,,
,66,6,아르하 월드,솔라,Solar,太陽龍,,안돼! 잠깐만 렉스톤! 기다려라. 저사람...... 아니 저 분은......,"No! Wait! Rexton! Wait! That man ...... No, he's ...",不行！等一下，雷克斯顿！等等，那个人......不，那个是......,,,,
,66,7,아르하 월드,주인공,Player,Player,,그순간 어디선가 세찬 바람이 불어닥쳤다. 아스타로트의 마법인가 싶어 순간 경계했지만 몰아닥치는 바람에 비틀거리며 넘어진 건 그쪽도 마찬가지였다.,"At that moment, a strong wind blew somewhere. We tought that was a magic of Astaroth, but it was the same thing that she stumbled and fell.",那一刻，突然一陣猛烈的風刮了過來。我以為是阿斯塔特的魔法，瞬間提高了警覺，但被席捲而來的風吹得踉蹌摔倒的卻是那邊的阿斯塔特。,,,,
,66,8,아르하 월드,렉스톤,Rexton,雷克斯頓,변신,누구야 저 녀석들은?,Who are they?,他們是誰？,,,,
,66,9,컷씬5,주인공,Player,Player,,렉스톤의 외침에 하늘을 쳐다보니 세 마리의 드래곤이 이곳으로 내려오고 있었다. 모두 처음 보는 드래곤들이었다.,"When I looked up at Rexton's cry, three dragons were coming down here. All of them were new to me.",在雷克斯頓的喊聲中，我抬頭望向天空，三隻龍正朝這裡飛來。這些都是我第一次見到的龍。,,,,
,66,10,컷씬5,주인공,Player,Player,,하지만 아무래도 그 세 드래곤들은 우리를 아는 모양이다. 저렇게 적의가 가득한 매서운 눈빛을 한 걸 보니 말이다.,But the dragons seem to know us. Seeing there fierce look filled with hostility.,但是看來那三隻龍似乎認識我們。從它們那充滿敵意的銳利目光來看，應該沒錯。,,,,
,66,11,컷씬5,아스타로트,Astarot,亞斯她錄,분노,왜 너희들이 여기에 있어! 당장 꺼지지 못할까!,Why are you guys here! Get out of here!,你們怎麼在這裡！立刻給我離開！,,,,
,66,12,컷씬5,주인공,Player,Player,,"그 중 푸른 드래곤이 고갯짓을 하자 나머지 두 드래곤이 아스타로트를 안고 날아가기 시작했다. 아스타로트는 계속 발광했지만, 드래곤들은 묵묵부답이었다.","Among them, the blue dragon shook his head and the other two started flying with Astaroth. She struggled, but the dragons remained silent.",其中一隻藍色的龍輕輕點了點頭，隨後其他兩隻龍便開始將亞斯她錄抱起飛走。亞斯她錄依然在狂暴掙扎，但那些龍卻始終保持沉默。,,,,
,66,13,컷씬5,렉스톤,Rexton,雷克斯頓,변신,그냥 가게 두면 어떡해! 어서 쫓아가!,Why don't you just let them go! Go after them!,怎麼讓他們跑了！快去追！,,,,
,66,14,컷씬5,???,???,???,,그럴 필요 없다. 너흰 쫓아가지 못해.,There is no need. You can't.,沒必要。你們追不上他們的。,,,,
,66,15,컷씬5,주인공,Player,Player,,누구냐 넌!,Who are you?,你是誰！,,,,
,66,16,컷씬5,???,???,???,,"아마 날 잘 알고 있을텐데, 솔라.","You probably know me well, Solar.",你應該很清楚我是谁的，太陽龍。,,,,
,66,17,컷씬5,주인공,Player,Player,,이게 무슨 말이지? 솔라는 아무런 대답도 하지 못하고 혼란스런 표정만 지을 뿐이었다. 포폰과 제피로스 역시 마찬가지였다.,What is that mean? Solar couldn't answer anything and only made a confused look. The same was true of Popon and Zephyros.,這是怎麼回事？太陽龍只是一臉困惑，什麼也沒說。波彭和澤費羅斯也一樣。,,,,
,66,18,컷씬5,???,???,???,,"이런...... 너무 상냥하셨군. 렉스톤까지 손을 써두셨을줄이야. 뭐, 모르면 모르는 데로 상관없다. 너희들은 그분을 위해 죽어줘야겠다.","Oh... you were so sweet. Well, it doesn't matter if you don't know. You must die for him.",這樣啊……你們太客氣了。我沒想到連雷克斯頓也動手了。不過，不知道的話就算了，你們必須為那位大人去死。,,,,
,,,,퀘스트,퀘스트,퀘스트,,"정체를 알 수 없는 드래곤을 무찌르자(물의 봉인지에 퀘스트 표시)(실화전투, 능력치 30%로 하향)",Defeat the unknown dragon.,擊敗無法識別的龍 (在水之封印處標註任務)（實戰戰鬥，能力值降低30%）,,,,
,67,1,아르하 월드,주인공,Player,Player,,푸른 드래곤은 막강한 힘을 가지고 있었다. 그야말로 이건 마치......,The blue dragon was so powerful. It's like...,藍色的龍擁有強大的力量。這簡直就像是……,,,,
,67,2,아르하 월드,고대신룡,God Dragon,古代神龍,변신,......수호룡에 비견될만한 힘이군.,You have the power of a guardian dragon.,......與守護龍相媲美的力量。,,,,
,67,3,아르하 월드,???,???,???,,큭큭큭. 빛의 첫 번째 자손이라...... 아주 그럴싸해. 그럴싸한 이름이야. 아무짝에도 쓸모없음에도 이름은 거창하군.,"Hahaha... The first descendent of light. That's a very plausible name. You're useless, but your name is grand.",嘿嘿嘿。光之第一子啊......真是名副其實。雖然沒什麼用，但名字倒是聽起來很威猛。,,,,
,67,4,아르하 월드,포폰,Popon,波彭,,너 뭐야! 대체 누구야!,Who the hell are you?,你是誰！到底是誰啊！,,,,
,67,5,아르하 월드,???,???,???,,"포폰, 넌 여전히 겁이 많구나. 강한 힘을 가지고도 용기있게 덤비질 못하다니.","Popon, you're still very scared. You can't go at me with courage even with such strong power.",波彭，你還是那麼膽小啊。擁有那麼強大的力量卻連勇敢挑戰都不敢。,,,,
,67,6,아르하 월드,주인공,Player,Player,,대체 누구냐 넌! 왜 포폰을 알고 있는거지!,Who are you? How do you know Popon?,你到底是誰！為什麼會知道波彭的事！,,,,
,67,7,아르하 월드,???,???,???,,함부로 말 걸지 마라 미천한 인간아. 지금 네놈과 말을 섞고 싶진 않다.,"Don't talk freely, human. I don't want to mix you with me now.",別隨便和我說話，卑微的人類。我現在不想和你廢話。,,,,
,67,8,아르하 월드,주인공,Player,Player,,"마치 벌레를 쳐다보는 것 같은 눈빛이었다. 나 따윈 아무것도 아니라는 듯, 오만하고 차가운 시선이었다.","It was like looking at a bug. As if I were nothing, it was an arrogant cold stare.",他的眼神就像是在看蟲子一樣。彷彿我什麼人都不是的，傲慢而冰冷的目光。,,,,
,67,9,아르하 월드,솔라,Solar,太陽龍,,넌...... 넌 대체 누구지? 왜 우릴 알고 있는거냐?,Who... who are you? How do you know about us?,你...... 你究竟是誰？為什麼會知道我們？,,,,
,67,10,아르하 월드,???,???,???,,"크하하하하! 표정이 아주 가관이군. 그래도 널 한때 존경했었다 솔라. 수호룡의 수장이자, 아르하에서 가장 밝은 빛을 내뿜는 널 말이다.","Ha ha ha! What a sight! But I once respected you, Solar. The head of the guardians, the brightest light in Archa.",哈哈哈！你的表情真是太有趣了。不過我曾經敬佩過你，太陽龍。你是守護龍的首領，也是阿爾哈最耀眼的光芒。,,,,
,67,11,아르하 월드,제피로스,Zephyros,澤費羅斯,,"포폰도 알고, 솔라도 알고, 그럼 나도 알겠군.","You know Popon, you know Solar, and you will know me.",波彭也知道，太陽龍也知道，那麼我也知道你了。,,,,
,67,12,아르하 월드,???,???,???,,제피로스...... 움직임 만큼이나 눈치도 빠르던 놈이 지금은 왜 이러는지 모르겠군.,Zephyros... I don't know what's going on with you now.,澤費羅斯......原本動作敏捷、察覺力也極強的傢伙，現在怎麼會變成這樣呢，我真不明白。,,,,
,67,13,아르하 월드,주인공,Player,Player,,솔라의 얼굴이 일그러졌다. 그리고 난 느낌이 왔다. 눈치 빠른 제피로스는 이미 망연자실한 표정을 짓고 있었다.,Solar's face was distorted. And I felt. Slippy Zephyros already had a devastating look on his face.,太陽龍的臉色扭曲了，而我也有了預感。反應靈敏的澤費羅斯，現在正露出一副心力交瘁的表情。,,,,
,67,14,아르하 월드,주인공,Player,Player,,넌 물의 수호룡이군.,You should be a guardian dragon of water.,你是水之守護龍。,,,,
,67,15,아르하 월드,???,???,???,,함부로 끼어들지 말라고 했건만 말귀를 못 알아듣는군.,"I told you not to intervene, but you don't understand.",我說過不要隨便插手，你聽不懂嗎？,,,,
,67,16,아르하 월드,주인공,Player,Player,,왜 아스타로트를 보호하는거냐. 그리고 왜 우리와 싸우는 거지? 솔라는 너와 같은 아르하의 수호룡이라고!,Why are you protecting Astaroth? And why are you fighting with us? Solar is a guardian just like you!,為什麼要保護亞斯她錄？為什麼要和我們作對？太陽龍是和你一樣的阿爾哈的守護龍啊！,,,,
,67,17,아르하 월드,???,???,???,,저 세 녀석은 아르하의 수호룡이 아니다. 나야말로 진정한 아르하의 수호룡이지.,"Those three are not the guardians of Archa, but I am.",那三個並不是阿爾哈的守護龍。我才是真正的阿爾哈守護龍。,,,,
,67,18,아르하 월드,주인공,Player,Player,,아스타로트는 아르하를 파괴한 카데스의 부하다! 그런 아스타로트를 지키는 네가 어떻게 아르하의 수호룡이란거야!,How can you protect Astaroth! She is Kades ' man who destroyed Archa!,亞斯她錄是摧毀阿爾哈的卡德斯的部下！你竟然在保護亞斯她錄，那你怎麼可能是阿爾哈的守護龍！,,,,
