구분,시나리오 넘버,대사 넘버,배경,캐릭터 한글,캐릭터 영문,캐릭터 번자,표정,대사 한글,대사 영문,대사 번자,연출 종류,사운드,INDEX,CODE
,42,11,아르하 월드맵,솔라,Solar,太陽龍,,이른바 증명의 탑 전용 아이템이라고 할 수 있지.\n유타칸은 물론 이곳 아르하에서도 증명의 탑 외에는 사용할 수 없다!,"It is a so-called ""tower of proof "" exclusive item.\nThe item is available in the tower only, ",這些可以說是專門為證明之塔準備的物品。\n無論是尤塔勘還是這裡的阿爾哈，都只能在證明之塔中使用！,,,,
,42,12,아르하 월드맵,주인공,Player,Player,,거기서 솔라는 눈을 빛내며 말했다.,"Solar was there, making his eyes shining.",就在那時，太陽龍眼睛閃閃發亮地說道。,,,,
,42,13,아르하 월드맵,솔라,Solar,太陽龍,,"너희 유타칸과 유사한 아이템들이다. 젬, 장신구 등등. 대신 더 강력하지.\n단점이라면 증명의 탑을 포기하는 순간 모두 사라져버린다는 것 정도군.","Items similar to your Yutakan. Gems, accessorries and so on. More powerful instead.\nThe downside is that when you give up the tower of proof, it disappears altogether.",這些物品跟你們尤塔勘的東西相似，像是寶石、飾品等等。不過，它們更強大。\n唯一的缺點就是，一旦放棄挑戰證明之塔，它們就會全都消失。,,,,
,42,14,아르하 월드맵,주인공,Player,Player,,어? 그렇게 사라져버리면 그다지 쓸모가 없는게......,Huh? It wouldn't be of much use if it disappeared like that ......,欸？如果這樣消失了，倒是沒什麼用處了吧……,,,,
,42,15,아르하 월드맵,솔라,Solar,太陽龍,,"그래, 일회성 아이템들이지. 심지어 가져갈 수 있는 수량 제한도 있다.\n다시 말하자면 그정도 제약이 걸릴 정도로 강력한 아이템이다.","Yeah, one time items. There is even a limit that can be taken.\nIn other words, it is such a powerful item.",對，這些是一次性物品，甚至還有限制可以攜帶的數量。\n換句話說，它們是強大到需要這種限制的物品。,,,,
,42,16,아르하 월드맵,솔라,Solar,太陽龍,,맞아. 먼저 준비를 해야지. 마음이 성급했군. 일단 내가 전략을 짜보마.\n잠깐만 기다리고 있어. 금방 다 된다.,"Right. We should get ready first. You were hasty. I'll plan strategy first.\nHold on a minute, it'll be ready in a minute.",沒錯，還是得先準備。我的心太急了。讓我先擬定一下策略。\n稍等一下，很快就能準備好。,,,,
,42,17,아르하 월드맵,주인공,Player,Player,,그리고 솔라는 뭔가를 땅바닥에 적어가며 계산을 시작했다.\n포폰과 제피로스는 한숨을 푹 내쉬었다.,Solar began to count by writing something on the ground.\nPopon and Zephyros sighed deeply.,隨後，太陽龍開始在地上寫寫畫畫，開始計算起來。\n波彭和澤費羅斯則是深深地嘆了口氣。,,,,
,42,18,아르하 월드맵,제피로스,Zephyros,澤費羅斯,,조금만 기다려라. 솔라가 필요한 아이템과 수량을 적어줄거다.\n정확한 수치일테니 그대로만 하면 돼.,"Wait a minute. Solar will write down the items you need.\nIt'll be a precise number, so you just have to do it.",再等一下，太陽龍會寫下需要的物品和數量。\n那會是準確的數字，照著做就可以了。,,,,
,42,19,아르하 월드맵,주인공,Player,Player,,그대로만 따라가면 헬카이저를 만날 수 있는건가요?,"If I follow it like that, can I meet Hell kaiser?",如果照著做，真的能遇到地獄凱撒嗎?,,,,
,42,20,아르하 월드맵,포폰,Popon,波彭,,"물론 너도 열심히 해야 돼. 증명의 탑은 재도전이 없어.\n단 30마리의 드래곤으로 도전하고, 포기하거나 전멸하면 처음부터야.","Of course, you have to work hard. There's no re-try at the tower.\nChallenge with only 30 dragons, give up or lose, you'll go back to the beginning.",當然，你也得努力。證明之塔沒有重新挑戰的機會。\n每次挑戰只能用30隻龍，如果放棄或全滅，就得從頭再來。,,,,
,42,21,아르하 월드맵,주인공,Player,Player,,처음부터요?! 아까 들은 얘기로는 아이템도 모두 사라진다고......,"Back to the beginning? As far as I've heard, all the items are gone ......",從頭開始嗎?! 你之前提到過，所有物品也會消失……,,,,
,42,22,아르하 월드맵,제피로스,Zephyros,澤費羅斯,,맞아. 전멸하거나 포기하면 무조건 '처음부터'. 그러니 솔라의 말을 잘 들어.\n수호룡이 되고 난 뒤에도 계속 도전하는 바보니까 데이터는 확실해.,"Right. If you lose or give up, you go back to the beginning. So listen to Solar very carefully.\nHe is a fool keeps challenging even after he has become a guardian, so the data is clear.",對啊。如果全滅或放棄就得從頭開始。所以聽聽太陽龍的話。\n成為守護龍後還是繼續挑戰的傻瓜，數據是確定的。,,,,
,42,23,아르하 월드맵,포폰,Popon,波彭,,하아...... 여길 또 올라가야 하다니.,Haa.........I have to go up here again.,哈......居然還得再爬這裡。,,,,
,42,24,아르하 월드맵,주인공,Player,Player,,"포폰과 제피로스의 반응은 굉장히 떨떠름했다. 마치 도살장의 소처럼.\n그러거나 말거나, 솔라는 활짝 웃으며 '심부름'을 시켰다.","The reaction between Popon and Zephyros was very unpleasant. \nAfter all, Solar smiled brightly and ordered an "" errand "".","波彭和澤費羅斯的反應非常不悅，彷彿是屠宰場的牛一樣。\n不管怎麼樣，太陽龍依然笑得開心，讓我們去做""差事""。",,,,
,,,,퀘스트,퀘스트,퀘스트,47,빛의 봉인지에서 부활회복제 30개와 회피 물약 20개 모아오기\n(빛의 봉인지에 퀘스트 표시),Collect 30 Resurrection potions and 20 EVAD Drinks at the land of light.,從光之封印中收集30個復活回復藥和20個閃避藥水\n(在光之封印上顯示任務),,,,
,43,1,빛의 봉인지,솔라,Solar,太陽龍,,부활회복제는 필수다! 증명의 탑을 오르다 체력이 다한 드래곤을 부활시켜주지!\n50층이나 되는 긴 여정에 필수적인 아이템이니 절대 잊지 마라!,"The Resurrection potion is essential! It'll restore the dragon that ran out of steam while climbing the tower of proof!\nIt is essential for a long 50-story journey, so don't forget it!","復活回復藥是必需的！在爬證明之塔的過程中，當體力耗盡時，要復活龍！\n這是50層漫長旅程中的必備物品，絕對不能忘記！
",,,,
,43,2,빛의 봉인지,주인공,Player,Player,,와! 이건 정말 잊어버리면 큰일나는 아이템이군요!,Wow! This is a really necessary item!,哇！這真的是一個忘了就大事不妙的道具啊！,,,,
,43,3,빛의 봉인지,솔라,Solar,太陽龍,,"물론이지. 다만 가져갈 수 있는 수량에 한도가 있으니 조심해야 한다.\n꼭 필요할 때, 꼭 필요한 드래곤에게만 사용해야 하지!",Sure thing. But be careful cause there are only 60 you can take with you.\nYou should only use it for the necessary when you need it!,當然。不過攜帶的數量是有限制的，所以要小心。\n一定要在真正需要的時候，僅對需要的龍使用！,,,,
,,,,퀘스트,퀘스트,퀘스트,48,바람의 봉인지에서 방어의 젬 5개와 방어 물약 20개 모아오기\n(바람의 봉인지에 퀘스트 표시),Collect 5 DEF gems and 20 DEF Drinks at the land of wind.,從風之封印中收集5顆防禦寶石和20瓶防禦藥水\n(在風之封印上顯示任務),,,,
,44,1,바람의 봉인지,솔라,Solar,太陽龍,,방어 젬의 중요성은 누구보다 잘 알겠지?\n상대방의 세팅에 따라 사용해야 할 중요한 젬이다!,You know the Def gems importance better than anyone else.\nIt is an important to use according to the status of enemy!,防禦寶石的重要性，你應該比誰都清楚吧？\n這是根據對方的設置需要使用的重要寶石！,,,,
,44,2,바람의 봉인지,주인공,Player,Player,,당연하죠! 그나저나 확실히 젬의 위력이 강력......,Of course! Gem is definitely powerful ......,當然！不過果然寶石的威力很強......,,,,
,44,3,바람의 봉인지,솔라,Solar,太陽龍,,"유타칸과 아르하의 젬이 다르지 않아서 다행이야.\n네 드래곤에게도 잘 들어맞으니 문제 없겠지? 자, 그럼 다음으로 넘어가자!","I am glad that Yutakan's and Archa's gems are not different.\nYes, it fits well with the dragon, so no problem? Well, then let's move on!",幸好尤塔勘和阿爾哈的寶石不同。\n你的龍應該也很合適，應該沒問題吧？好了，接下來我們繼續！,,,,
,,,,퀘스트,퀘스트,퀘스트,49,불의 봉인지에서 크리티컬의 젬 5개와 크리티컬 물약 20개 모아오기\n(불의 봉인지에 퀘스트 표시),Collect 5 CRIT gems and 20 CRIT Drinks at the land of earth.,從火之封印中收集5顆致命寶石和20瓶致命藥水\n(在火之封印上顯示任務),,,,
,45,1,불의 봉인지,솔라,Solar,太陽龍,,너희 유타칸에는 이런 젬은 없었겠지? 바로 크리티컬 젬이다!\n크리티컬이 터졌을 때의 위력을 한층 강력하게 만들어주지!,I'm sure there was no gem like this in Yutakan. This is Critical gem!\nIt'll make it even more powerful if it work.,你們尤塔勘應該沒有這種寶石吧？這就是致命寶石！\n它能大大增強致命一擊的威力！,,,,
,45,2,불의 봉인지,주인공,Player,Player,,와아. 그렇군요. 대단하군요.,Wow. Yeah. That's great.,"哇。原來如此。真厲害啊。
",,,,
,45,3,불의 봉인지,솔라,Solar,太陽龍,,"굳이 뽐낼 생각은 없다만, 자부심이 생기는 건 어쩔 수 없지!\n어쩌면 이 젬만 사용 가능했다면 카데스에게도...... 큭, 다음으로 넘어간다!","I don't want to brag, but I can't help but feel proud!\nMaybe if this Gem was available to Kades.... Next!",我並不想炫耀，但自豪感是無法避免的！\n也許如果只有這顆寶石能使用的話，對卡德斯也許……嘿，接下來我們繼續！,,,,
,,,,퀘스트,퀘스트,퀘스트,50,땅의 봉인지에서 체력의 젬 5개와 체력 물약 20개 모아오기\n(땅의 봉인지에 퀘스트 표시),Collect 5 HP gems and 20 HP Drink at the land of earth.,"從土之封印中收集5顆體力寶石和20瓶體力藥水\n(在土之封印上顯示任務)
",,,,
,46,1,땅의 봉인지,솔라,Solar,太陽龍,,잘 봐라! 착용하면 체력이 증가하는 젬이다!\n적의 공격을 버텨내는데 필수적인 젬이지!,Watch this! This increases the HP.\nIt is essential to withstand enemy attacks!,"看好了！這是佩戴後能增加體力的寶石！\n這是承受敵人攻擊時必不可少的寶石！
",,,,
,46,2,땅의 봉인지,주인공,Player,Player,,"네, 알고 있습니다. 유타칸과 크게 다른 점은......","Yes, I know. There seems to be no great difference between Uthakhan's.",是的，我知道。尤塔勘和這裡最大的不同點是......,,,,
,46,3,땅의 봉인지,솔라,Solar,太陽龍,,"이곳 아르하의 정기를 듬뿍 빨아들인 젬이다!\n그래서 아직도 남아있지! 자, 그럼 멈추지 말고 바로 다음 봉인지다!","It's a bellyful of the force!\nThat's why it's still here! Well, we're going straight to the next area!",這是吸收了阿爾哈之地精華的寶石！\n所以現在還在這裡！好了，別停下來，接著前往下一個封印！,,,,
,,,,퀘스트,퀘스트,퀘스트,51,어둠의 봉인지에서 장신구 5개 모아오기\n(어둠의 봉인지에 퀘스트 표시),Collect 5 accessories at the land of dark.,"從暗之封印中收集5個飾品\n(在暗之封印上顯示任務)
",,,,
,47,1,어둠의 봉인지,솔라,Solar,太陽龍,,"아르하의 장신구는 처음 보지? 게다가, 너희들은 '인챈트'라고 했던가?\n처음부터 인챈트가 되어 있는 상태로 존재한다!","Have you ever seen accessory of Archa? And you called this as ""Enchant""?\nIt exists from the beginning!",這是你們第一次看到阿爾哈的飾品吧？而且，你們說過的'附魔'?\n它們一開始就處於附魔狀態！,,,,
,47,2,어둠의 봉인지,주인공,Player,Player,,"아, 네.",Um.. yeah...,啊，是的。,,,,
,47,3,어둠의 봉인지,솔라,Solar,太陽龍,,원래도 막강한 위력이 있는데 인챈트까지 더해지지! 그것도 원본으로!\n유타칸의 인챈트는 사용하지 못하지만 위력은 여전하다! 게다가......,"It's powerful as it is! Plus enchant! That's the original!\nEnchant of Yutakan can't be used, but it is still powerful! And ...",本來就有強大的威力，再加上附魔！而且還是原本的！\n雖然無法使用尤塔勘的附魔，但威力依舊強大！而且......,,,,
,,,,퀘스트,퀘스트,퀘스트,52,물의 봉인지에서 공격의 젬 5개와 공격 물약 20개 모아오기\n(물의 봉인지에 퀘스트 표시),Collect 5 ATK gems and 20 ATK Drinks at the land of water.,"從水之封印中收集5顆攻擊寶石和20瓶攻擊藥水\n(在水之封印上顯示任務)
",,,,
,48,1,아르하 월드맵,솔라,Solar,太陽龍,,좋아! 이정도면 설명은 충분하겠지!,Great! Explanation is enough!,"好！這樣說明應該足夠了吧！
",,,,
,48,2,아르하 월드맵,주인공,Player,Player,,네.,Yes,恩恩。,,,,
,48,3,아르하 월드맵,솔라,Solar,太陽龍,,"모든 준비가 끝났으니, 이제 슬슬 출발해볼까!","Now that everything is ready, let's move!","所有準備都已經完成了，現在該開始出發了吧！
",,,,
,48,4,아르하 월드맵,주인공,Player,Player,,네.,Yes,是的。,,,,
,48,5,아르하 월드맵,솔라,Solar,太陽龍,,"아참, 깜빡 잊을 뻔 했군! 드래곤은 30마리까지 사용 가능하다!\n마지막 최상층에서는 20마리만 사용 가능하고!","Oh, I almost forgot! Up to 30 dragons are available!\nOnly 20 are available on the last floor! ",啊對了，差點忘了！最多可以使用30隻龍！\n在最後的最上層只能使用20隻！,,,,
,48,6,아르하 월드맵,주인공,Player,Player,,네.,Yes,好的。,,,,
,48,7,아르하 월드맵,솔라,Solar,太陽龍,,"중간에 포기하거나, 드래곤이 전멸하면 1층부터 다시 시작이다.\n뿐만 아니라 모아놓은 모든 전용 아이템이 소멸하니 주의해야 해!","If you give up or if the dragon dies, you start again from the first floor.\nIn addition, you should be careful cause all items will be disappeared, too.","如果中途放棄或是龍全部陣亡，就需要從第一層重新開始。\n而且所有收集的專屬道具都會消失，要小心！
",,,,
,48,8,아르하 월드맵,주인공,Player,Player,,네.,Yes,好的。,,,,
,48,9,아르하 월드맵,솔라,Solar,太陽龍,,"자, 이제 가자! 헬카이저를 무찌르고, 아르하를 구하러!","All right, let's go! Defeat Hell kaiser and save Archa!",好了，現在出發吧！打敗地獄凱撒，拯救阿爾哈！,,,,
,48,10,아르하 월드맵,주인공,Player,Player,,그리고 제피로스가 이를 갈며 중얼거렸다.,And Zephyros mumbled.,然後，澤費羅斯咬著牙低聲嘀咕著。,,,,
,48,11,아르하 월드맵,제피로스,Zephyros,澤費羅斯,,아마 그때부터 넌 더이상 수호룡이 아니겠지.,Maybe from then on you'll no longer be a guardian dragon.,"大概從那時起，你就不再是守護龍了吧。
",,,,
,48,12,아르하 월드맵,주인공,Player,Player,,포폰도 안타까운듯이 읊조렸다.,Poppon also said lamentably.,波彭也帶著遺憾低聲喃喃自語。,,,,
,48,13,아르하 월드맵,포폰,Popon,波彭,,솔라에겐 휴식이 필요해.,Solar needs a break.,太陽龍需要休息。,,,,
,48,14,아르하 월드맵,주인공,Player,Player,,그리고 난...... 난 빨리 헬카이저를 만나고 싶을 뿐이었다.,And ... I just wanted to see Hell kaiser soon.,而我……我只想儘快見到地獄凱撒。,,,,
,48,15,아르하 월드맵,렉스톤,Rexton,雷克斯頓,변신,어...... 괜찮냐?,Uh ... Are you okay?,"呃......沒事吧？
",,,,
,48,16,아르하 월드맵,주인공,Player,Player,,렉스톤이 걱정스럽게 말을 걸었다. 난 괜찮다는 의미로 씨익 웃어보였다.,Rexton spoke anxiously. I smiled back as if it was okay.,"雷克斯頓擔心地開口了。我微微一笑，表示自己沒事。
",,,,
,48,17,아르하 월드맵,주인공,Player,Player,,그리고 내 표정을 본 렉스톤은 고개를 절레절레 흔들며 걸어갔다.\n왜 저러는지는 알 수 없었다.,"And Rexton, who saw my face, shook his head as he walked.\nI couldn't figure out why.","看到我的表情，雷克斯頓搖了搖頭，然後走開了。\n我不明白他為什麼會這樣。
",,,,
,,,,퀘스트,퀘스트,퀘스트,,"증명의 탑 최상층의 헬카이저를 무찌르자\n(증명의 탑에 퀘스트 표시)\n(전투 퀘스트, 보스 체력 50% 되면 몰살 광역 공격으로 전투끝냄)",Defeat Hell kaiser at the top of the tower.,擊敗證明塔最上層的地獄凱撒\n(證明塔顯示任務)\n(戰鬥任務，當首領生命值降至50%時，會以全體擊殺的範圍攻擊結束戰鬥),,,,
,,,,대사 연출,대사 연출,대사 연출,53,증명의 탑 40층에 최초로 도달하면 발생,,"首次到達證明塔40層時觸發
",,,,
,49,1,증명의 탑,레버넌트,Revenant,復生者,,크카카카카! 드디어 왔구나! 멍청한 수호룡과 멍청한 인간!,Kra Kakaka! You are finally here! Stupid dragon and dumb human!,"哈哈哈哈哈！終於來了！愚蠢的守護龍和愚蠢的人類！
",,,,
,49,2,증명의 탑,주인공,Player,Player,,방해하지 마!,Get away from me!,"別打擾我！
",,,,
,49,3,증명의 탑,레버넌트,Revenant,復生者,,방해 안해! 방해 안한다 나는! 그냥 심장소리 들을거다!\n너희 심장 꺼내서 소리만 들을거다!,No! I don't! I just want to hear the heartbeat. \nI want take your heart and hear the heartbeat!,"我不會打擾！我不會打擾！我只是聽聽心跳聲！\n我只會拿出你們的心臟，聽聽它的聲音！
",,,,
,49,4,증명의 탑,제피로스,Zephyros,澤費羅斯,,정신 나갔군.,It's crazy.,精神失常了。,,,,
,,,,대사 연출,대사 연출,대사 연출,54,증명의 탑 41층에 최초로 도달하면 발생,,"首次到達證明塔41層時觸發
",,,,
,50,6,증명의 탑,솔라,Solar,太陽龍,,비켜라 이블 던.,"Go away, Evil Dawn.",讓開，邪惡黎明。,,,,
,50,7,증명의 탑,이블 던,Evil Dawn,邪惡黎明,,정말 이해가 안가. 예전부터 그랬지 너는.\n네가 그런 식으로 말하면 내가 들을 것 같나?,I don't understand. You've been like that for a long time.\nDo you think I'll hear you if you talk like that?,真的無法理解。你從以前開始就是這樣。\n你講那樣以為我會聽嗎？,,,,
,50,8,증명의 탑,솔라,Solar,太陽龍,,비켜주세요 이블 던.,"Go away, Evil Dawn. Please.",請讓開，邪惡黎明。,,,,
,50,9,증명의 탑,이블 던,Evil Dawn,邪惡黎明,,재미있군.,That's funny.,真有趣。,,,,
,,,,대사 연출,대사 연출,대사 연출,55,증명의 탑 48층에 최초로 도달하면 발생,,"首次到達證明塔48層時觸發
",,,,
,51,11,증명의 탑,포폰,Popon,波彭,,어...... 저녀석 뭔가 이상한데?,Uh ...... something is wrong with him?,嗯...... 那個家伙有點奇怪诶？,,,,
,51,12,증명의 탑,렉스톤,Rexton,雷克斯頓,변신,어둠에 기운에 타락했나? 원래 타락하긴 했지만.,Was it polluted in the dark? As it was.,是被黑暗的力量腐化了嗎？雖然本來就已經腐化了。,,,,
,51,13,증명의 탑,레버넌트,Revenant,復生者,,크... 카칵... 카카카...,Ka...Kaka. Kakakaka.,"咔... 咔咔... 哈哈哈...
",,,,
,51,14,증명의 탑,솔라,Solar,太陽龍,,조심해! 덤벼든다!,Wath out! It's coming!,"小心！他來了！
",,,,
,,,,대사 연출,대사 연출,대사 연출,56,증명의 탑 49층에 최초로 도달하면 발생,,當達到證明塔第49層時會觸發,,,,
,52,16,증명의 탑,이블 던,Evil Dawn,邪惡黎明,,큭큭큭...... 처음으로 레버넌트가 이해되는군.\n힘이 충만할 때의 기분이 이런가? 힘에 대한 갈망이 이러했던가?,Kakakaka. I can understand Revenant now.\nIs this what it feels like to be full of energy? Was this the desire for power?,咯咯咯...... 我終於能理解復生者了。當力量充滿時的感覺是這樣嗎？對力量的渴望就是這樣嗎？,Revenant,,,
,52,17,증명의 탑,솔라,Solar,太陽龍,,무슨 짓을 한거냐.,What did you do...,"你究竟做了什麼？
",,,,
,52,18,증명의 탑,이블 던,Evil Dawn,邪惡黎明,,헬카이저님이 나눠주신 카데스님의 힘이다.\n레버넌트 멍청한 놈은 잘 쓰지도 못했겠지.,Hell kaiser gave the power of Kades to me.\nStupid Revenant didn't control this.,地獄凱撒給予的卡德斯大人的力量。\n復生者那傢伙應該也沒能好好使用吧。,,,,
,52,19,증명의 탑,이블 던,Evil Dawn,邪惡黎明,,하지만 난 다르다. 이번에야말로 끝장을 내주마.,But I'm not! I'll finish you at this time!,但是我不同。這次一定要徹底結束。,,,,
,,,,대사 연출,대사 연출,대사 연출,57,증명의 탑 50층 전투 패배 후 발생,,證明之塔50樓戰鬥失敗後發生。,,,,
,53,1,증명의 탑 마지막 층,헬카이저,Hell Kaiser,地獄凱撒,,"이렇게 분노한 것이 얼마만인지 모르겠구나.\n어설프게 살아남은 놈들이라 내버려뒀더니, 내가 너무 멍청했어!","I can't remember how upset I was.\nI let them survive, I was so stupid!",這麼憤怒已經有多久了，我真是不知道啊。\n那些勉強活下來的傢伙，我放任他們不管，結果我真是太愚蠢了！,,,,
,53,2,증명의 탑 마지막 층,렉스톤,Rexton,雷克斯頓,변신,크아아아아!,Kaaaaaaaa!,啊啊啊啊！,,,,
,53,3,증명의 탑 마지막 층,주인공,Player,Player,,렉스톤이 마지막 힘을 다해 헬카이저를 공격했다.\n하지만 헬카이저는 손쉽게 반격해 렉스톤을 쓰러뜨려버렸다.,Rexton attacked Hell kaiser with all his strength.\nBut Hell kaiser easily fought back to knock down the Rexton.,雷克斯頓用盡最後的力量攻擊地獄凱撒。\n但地獄凱撒輕易反擊，將雷克斯頓擊倒。,,,,
,53,4,증명의 탑 마지막 층,헬카이저,Hell Kaiser,地獄凱撒,,두번 다시 실수는 하지 않겠다! 여기서 네놈들의 목숨을 전부 끊어주지!\n이제 더이상 내 방해는 할 수 없을 것이다!,I'll never make a mistake again! I'll kill you all here!\nYou won't be able to disturb me any more!,我再也不會犯第二次錯誤了！在這裡，我會一一奪去你們的生命！\n現在，你們再也無法阻礙我了！,,,,
,53,5,증명의 탑 마지막 층,주인공,Player,Player,,"헬카이저의 날카로운 손톱이 솔라에게 내려찍히는 그 순간,\n난 나도 모르게 몸을 날려 솔라를 구했다.","The moment Hell kaiser's sharp nails were taken down to Solar,\nI rescued Solar by flying over the edge.",地獄凱撒鋒利的爪子正準備砸向太陽龍的那一刻，\n我不由自主地衝了過去，將太陽龍救了出來。,,,,
,53,6,증명의 탑 마지막 층,헬카이저,Hell Kaiser,地獄凱撒,,감히 다죽어가는 인간 주제에 날 방해해!\n유타칸을 정복하면 너희 종족부터 몰살시켜주마!,"How dare a dying human disturb me!\nIf I conquer Yutakan, I will destroy human being first!",竟敢在快死的狀況下干擾我！\n等我征服尤塔勘後，會先將你們的種族滅絕！,,,,
,53,7,증명의 탑 마지막 층,주인공,Player,Player,,시끄러워! 아직 싸움은 끝나지 않았다!,Shut up! It's not over yet!,閉嘴！戰鬥還沒有結束！,,,,
,53,8,증명의 탑 마지막 층,헬카이저,Hell Kaiser,地獄凱撒,,크하하하! 재미있는 말을 하는군. 네가 직접 덤비려고?\n여기 아르하에도 너같은 작고 약한 놈들이 많았지. 하지만 전부 없어졌다!,Are you coming at me?\nThere were a lot of little ones like you here in Archa. But it's all gone.,哈哈哈！真有趣的話。你打算親自來挑戰我嗎？\n在這裡的阿爾哈，也有像你這樣小又弱的家伙們。不過，全部都消失了！,,,,
,53,9,증명의 탑 마지막 층,주인공,Player,Player,,헬카이저가 섬뜩한 웃음을 지으며 날카로운 발톱을 들어올렸다.,Hell kasier smiled freakishly and lifted his sharp claws.,地獄凱撒露出令人毛骨悚然的笑容，舉起了鋒利的爪子。,,,,
,53,10,증명의 탑 마지막 층,헬카이저,Hell Kaiser,地獄凱撒,,이제 너도 없어질거다.,And you will follow them.,現在你也將消失。,,,,
,53,11,증명의 탑 마지막 층,주인공,Player,Player,,"고대신룡이 날 도와줄 수는 없었다. 이미 죽어버렸으니까.\n헬카이저의 뒤에서 숨도 쉬지 않고, 움직이지도 않고 누워만 있는 고대신룡.",God dragon can't help me cause his gone.\nGod dragon lies behind of Hell kaiser without breathing and moving.,古代神龍無法幫助我了。因為他已經死了。\n地獄凱撒的背後，古代神龍躺著，連呼吸都停止，什麼也動彈不得。,,,,
,53,12,증명의 탑 마지막 층,주인공,Player,Player,,"이제 내가 당하고 나면 생명뿐만 아니라 그 영혼까지 빼앗길 것이다.\n그 뒤에는 타락하고 더럽혀져 잔뜩 고통 받고, 카데스에게 흡수되겠지.","Now after I am attacked, I will lose both my life and my soul.\nAfter that, corrupted and absorbed by Kades.",現在我一旦被打敗，不僅生命，連靈魂也將被奪走。\n之後，我將被腐化、污染，遭受極大的痛苦，最終被卡德斯吸收。,,,,
,53,13,증명의 탑 마지막 층,주인공,Player,Player,,"속이 터질 것 같이 답답했지만 방법이 없었다.\n헬카이저의 손톱은 눈 앞까지 다가왔고, 날 도와줄 이는 아무도 없었다.",It was stuffy but there was no way.\nHell kaiser's claws came close and nobody helped me.,雖然心中充滿了無比的憤怒和絕望，但卻沒有辦法。\n地獄凱撒的爪子已經逼近眼前，而能幫助我的人，卻一個也沒有。,,,,
,53,14,증명의 탑 마지막 층,주인공,Player,Player,,그렇게 생각했다. 벽이 부서지고 거대한 드래곤이 나타나기 전까지는.,I thought so. Until the walls are broken and a huge dragon appears.,我那麼想著，直到牆壁破碎，出現了一隻巨大的龍。,,,,
